ID,Date,Description,Amount
43220,15/1/12,Test84,-890.00
43221,15/2/10,Test36,231.00
43222,15/7/22,Test19,694.00
43223,15/6/11,Test89,631.99
43224,15/8/3,Test35,520.00
43225,15/4/17,Test41,-269.99
43226,15/7/8,Test40,-694.00
43227,15/6/9,Test49,906.00
43228,15/8/30,Test29,-551.00
43229,15/8/4,Test43,-663.99
43230,15/10/4,Test87,-646.00
43231,15/5/27,Test79,-524.99
43232,15/2/14,Test55,674.00
43233,15/9/15,Test59,632.00
43234,15/7/11,Test3,67.00
43235,15/6/11,Test52,549.99
43236,15/4/19,Test11,-337.00
43237,15/7/20,Test35,-20.99
43238,15/5/7,Test88,-242.00
43239,15/9/26,Test100,849.00
43240,15/1/15,Test37,936.00
43241,15/11/31,Test86,172.99
43242,15/4/17,Test12,729.00
43243,15/6/10,Test90,144.00
43244,15/7/5,Test15,933.00
43245,15/1/25,Test49,-274.99
43246,15/5/12,Test96,-497.00
43247,15/6/1,Test72,-794.00
43248,15/11/24,Test8,-479.00
43249,15/7/29,Test75,403.00
43250,15/1/11,Test65,422.00
43251,15/12/26,Test93,-371.00
43252,15/8/3,Test33,196.00
43253,15/6/30,Test76,470.00
43254,15/12/20,Test32,-90.00
43255,15/5/25,Test73,609.00
43256,15/11/10,Test60,-230.00
43257,15/12/4,Test41,551.99
43258,15/10/6,Test14,-162.00
43259,15/12/10,Test78,-604.00
43260,15/2/11,Test48,-701.99
43261,15/3/1,Test4,459.00
43262,15/9/20,Test87,-722.99
43263,15/3/24,Test16,303.99
43264,15/10/24,Test67,896.00
43265,15/6/11,Test63,294.00
43266,15/11/5,Test19,814.00
43267,15/6/21,Test6,634.99
43268,15/11/1,Test16,162.00
43269,15/4/31,Test50,-985.00
43270,15/8/19,Test75,678.00
43271,15/9/22,Test50,721.00
43272,15/3/9,Test3,-447.00
43273,15/2/27,Test36,421.00
43274,15/11/10,Test68,142.00
43275,15/2/19,Test79,569.00
43276,15/11/11,Test15,65.99
43277,15/11/25,Test100,-171.99
43278,15/5/11,Test50,341.99
43279,15/3/24,Test62,871.00
43280,15/11/22,Test81,898.99
43281,15/9/26,Test77,-877.00
43282,15/4/7,Test39,288.00
43283,15/1/17,Test73,440.00
43284,15/4/15,Test16,-59.99
43285,15/3/30,Test43,-502.00
43286,15/6/16,Test44,-826.00
43287,15/12/31,Test29,89.00
43288,15/10/30,Test89,822.00
43289,15/6/24,Test67,96.00
43290,15/1/3,Test59,-189.99
43291,15/10/14,Test6,-868.00
43292,15/5/15,Test55,-561.00
43293,15/6/12,Test73,957.00
43294,15/4/19,Test28,-884.00
43295,15/8/21,Test56,-201.99
43296,15/8/3,Test48,234.00
43297,15/4/9,Test58,347.00
43298,15/1/3,Test57,32.00
43299,15/10/12,Test22,-43.00
43300,15/9/8,Test26,-227.99
43301,15/5/27,Test88,-289.00
43302,15/10/27,Test48,-441.00
43303,15/9/23,Test53,-928.99
43304,15/10/28,Test26,977.00
43305,15/1/9,Test68,582.00
43306,15/3/1,Test4,172.00
43307,15/12/7,Test16,972.00
43308,15/3/21,Test23,7.00
43309,15/10/31,Test24,-609.99
43310,15/6/31,Test9,-327.00
43311,15/8/7,Test57,-290.00
43312,15/2/14,Test32,92.00
43313,15/2/17,Test30,-358.00
43314,15/8/6,Test43,102.99
43315,15/7/30,Test14,-258.00
43316,15/11/18,Test70,-237.00
43317,15/2/3,Test79,564.00
43318,15/4/12,Test97,-323.99
43319,15/6/28,Test67,-229.99
43320,15/7/31,Test91,637.99
43321,15/5/10,Test66,-683.99
43322,15/12/5,Test17,863.00
43323,15/1/2,Test97,-936.00
43324,15/7/20,Test40,681.00
43325,15/10/30,Test86,242.00
43326,15/9/15,Test57,-169.00
43327,15/10/30,Test83,-184.00
43328,15/4/28,Test56,-33.00
43329,15/4/19,Test1,98.00
43330,15/12/27,Test6,185.00
43331,15/6/29,Test40,428.00
43332,15/5/21,Test79,390.00
43333,15/5/28,Test72,-784.00
43334,15/11/4,Test40,-320.99
43335,15/12/16,Test60,-290.00
43336,15/11/19,Test92,-434.00
43337,15/8/9,Test79,841.00
43338,15/10/27,Test4,555.00
43339,15/10/31,Test47,-193.99
43340,15/8/6,Test20,-353.00
43341,15/5/3,Test60,801.99
43342,15/3/16,Test27,591.00
43343,15/10/11,Test51,-734.00
43344,15/9/13,Test98,607.00
43345,15/9/16,Test55,-387.00
43346,15/11/30,Test51,-415.99
43347,15/3/7,Test9,34.99
43348,15/4/15,Test27,-852.00
43349,15/10/2,Test60,963.00
43350,15/1/23,Test95,-367.00
43351,15/1/22,Test49,-954.99
43352,15/4/4,Test58,610.00
43353,15/12/24,Test49,210.00
43354,15/1/25,Test77,-951.00
43355,15/1/31,Test80,-897.00
43356,15/1/27,Test43,-362.00
43357,15/2/29,Test25,309.00
43358,15/9/13,Test26,-433.00
43359,15/10/9,Test23,-21.00
43360,15/4/11,Test45,-877.00
43361,15/6/22,Test69,-88.00
43362,15/7/4,Test9,299.00
43363,15/8/13,Test50,738.00
43364,15/2/16,Test86,-657.00
43365,15/9/15,Test5,815.00
43366,15/6/28,Test11,549.00
43367,15/10/6,Test75,-360.00
43368,15/5/26,Test79,823.00
43369,15/1/11,Test27,-215.00
43370,15/1/14,Test70,851.00
43371,15/9/27,Test1,68.00
43372,15/8/25,Test74,876.99
43373,15/2/20,Test44,280.00
43374,15/10/22,Test34,-740.00
43375,15/4/15,Test48,55.99
43376,15/1/8,Test94,-743.00
43377,15/4/7,Test7,93.00
43378,15/9/10,Test46,424.00
43379,15/1/3,Test95,915.00
43380,15/3/15,Test36,564.00
43381,15/2/26,Test75,890.00
43382,15/11/26,Test50,280.00
43383,15/11/30,Test92,-376.00
43384,15/9/16,Test29,-221.99
43385,15/7/20,Test84,27.00
43386,15/6/31,Test51,189.00
43387,15/1/8,Test78,256.99
43388,15/9/11,Test61,-232.00
43389,15/10/26,Test41,71.00
43390,15/4/28,Test14,-822.00
43391,15/1/31,Test67,-330.00
43392,15/10/19,Test69,-487.00
43393,15/1/14,Test96,529.00
43394,15/7/25,Test49,-205.99
43395,15/7/27,Test36,145.99
43396,15/6/27,Test68,728.00
43397,15/2/1,Test96,558.00
43398,15/10/20,Test62,-39.00
43399,15/5/28,Test78,-177.00
43400,15/3/28,Test7,-907.99
43401,15/6/3,Test83,-966.00
43402,15/10/2,Test36,-875.00
43403,15/3/28,Test21,460.00
43404,15/9/23,Test68,-304.00
43405,15/6/5,Test62,630.00
43406,15/9/4,Test7,-42.00
43407,15/5/30,Test47,216.00
43408,15/10/29,Test47,622.00
43409,15/5/18,Test91,-817.00
43410,15/2/28,Test1,-653.99
43411,15/6/8,Test69,91.00
43412,15/4/27,Test13,98.00
43413,15/11/2,Test95,83.00
43414,15/9/19,Test80,-348.00
43415,15/3/12,Test9,790.00
43416,15/6/23,Test24,-394.00
43417,15/11/28,Test41,609.99
43418,15/11/25,Test37,-103.00
43419,15/11/6,Test61,901.00
43420,15/3/30,Test18,667.00
43421,15/4/9,Test90,165.00
43422,15/11/4,Test48,689.00
43423,15/9/9,Test84,-164.99
43424,15/2/13,Test71,-204.00
43425,15/2/27,Test17,172.99
43426,15/11/24,Test61,-400.00
43427,15/1/14,Test8,26.99
43428,15/11/6,Test34,-674.00
43429,15/4/19,Test63,443.00
43430,15/6/30,Test54,56.00
43431,15/8/21,Test4,747.00
43432,15/1/2,Test55,-217.99
43433,15/7/8,Test12,-148.00
43434,15/5/9,Test32,-705.99
43435,15/12/14,Test68,-445.99
43436,15/2/28,Test17,594.99
43437,15/6/7,Test53,-972.00
43438,15/3/10,Test16,673.00
43439,15/3/16,Test33,570.00
43440,15/5/11,Test46,481.00
43441,15/10/5,Test11,-954.00
43442,15/2/22,Test49,165.00
43443,15/10/30,Test96,703.00
43444,15/3/1,Test89,-332.00
43445,15/11/31,Test63,374.00
43446,15/5/3,Test44,-651.00
43447,15/4/9,Test32,-923.99
43448,15/9/20,Test95,-958.99
43449,15/1/29,Test28,566.00
43450,15/5/27,Test60,-615.00
43451,15/10/29,Test22,648.00
43452,15/2/15,Test43,-255.00
43453,15/4/13,Test32,773.00
43454,15/6/11,Test39,304.00
43455,15/9/3,Test18,214.00
43456,15/10/23,Test44,482.00
43457,15/6/19,Test68,604.99
43458,15/11/11,Test68,-35.00
43459,15/11/8,Test36,-230.00
43460,15/3/29,Test93,304.99
43461,15/10/4,Test69,-382.00
43462,15/10/8,Test62,141.99
43463,15/11/15,Test22,-129.00
43464,15/11/30,Test39,545.00
43465,15/5/5,Test27,823.00
43466,15/12/5,Test33,472.99
43467,15/9/16,Test23,-948.99
43468,15/1/7,Test76,-606.00
43469,15/8/24,Test14,824.00
43470,15/1/13,Test41,-145.00
43471,15/2/2,Test54,-562.00
43472,15/8/12,Test14,841.00
43473,15/4/18,Test72,-190.99
43474,15/11/8,Test15,-294.00
43475,15/4/12,Test9,-821.00
43476,15/5/22,Test37,872.00
43477,15/2/19,Test27,-701.00
43478,15/5/4,Test52,660.99
43479,15/3/5,Test97,-63.00
43480,15/8/3,Test38,-399.00
43481,15/4/31,Test37,-254.00
43482,15/2/18,Test70,11.00
43483,15/6/19,Test71,853.00
43484,15/10/12,Test43,-402.00
43485,15/4/5,Test78,325.00
43486,15/9/23,Test64,785.00
43487,15/1/13,Test48,840.00
43488,15/9/5,Test4,-693.00
43489,15/3/16,Test67,-613.00
43490,15/1/7,Test60,-284.00
43491,15/8/21,Test7,848.00
43492,15/11/12,Test64,-336.99
43493,15/9/29,Test42,218.00
43494,15/2/8,Test68,407.99
43495,15/12/30,Test17,-33.99
43496,15/9/28,Test53,-772.00
43497,15/8/9,Test21,-440.00
43498,15/1/5,Test12,991.00
43499,15/10/16,Test54,275.00
43500,15/2/28,Test81,187.00
43501,15/6/3,Test93,-377.99
43502,15/6/27,Test59,-715.00
43503,15/4/2,Test24,567.00
43504,15/5/14,Test19,80.99
43505,15/10/14,Test24,897.99
43506,15/8/21,Test39,844.99
43507,15/8/20,Test56,-807.00
43508,15/9/7,Test95,-149.00
43509,15/11/17,Test16,-492.00
43510,15/7/19,Test9,293.00
43511,15/12/25,Test59,-69.00
43512,15/3/11,Test5,-667.00
43513,15/5/4,Test39,-524.99
43514,15/8/26,Test86,-805.00
43515,15/8/9,Test74,-507.00
43516,15/8/18,Test70,408.00
43517,15/7/7,Test5,-950.00
43518,15/6/29,Test43,717.00
43519,15/1/12,Test42,-546.00
43520,15/7/16,Test2,-338.00
43521,15/7/28,Test96,955.00
43522,15/10/22,Test87,295.00
43523,15/4/5,Test8,778.00
43524,15/7/5,Test40,919.00
43525,15/5/18,Test17,-164.00
43526,15/2/20,Test64,332.99
43527,15/4/17,Test26,-430.00
43528,15/6/1,Test21,981.00
43529,15/5/9,Test44,-131.00
43530,15/9/20,Test60,12.00
43531,15/7/21,Test56,-403.00
43532,15/8/13,Test58,708.99
43533,15/11/21,Test30,-253.00
43534,15/11/8,Test33,447.00
43535,15/9/12,Test37,169.00
43536,15/9/20,Test66,-400.00
43537,15/1/5,Test39,-940.00
43538,15/3/16,Test64,912.99
43539,15/6/21,Test77,673.00
43540,15/2/23,Test93,-734.00
43541,15/11/5,Test20,-558.00
43542,15/9/2,Test53,552.99
43543,15/4/18,Test35,438.99
43544,15/9/5,Test24,215.00
43545,15/6/21,Test74,389.00
43546,15/6/13,Test79,987.00
43547,15/10/20,Test61,326.00
43548,15/11/10,Test1,-314.00
43549,15/9/3,Test30,-919.00
43550,15/4/7,Test76,202.00
43551,15/10/29,Test43,-276.00
43552,15/1/21,Test90,651.00
43553,15/12/26,Test6,-682.00
43554,15/6/22,Test16,-198.00
43555,15/11/10,Test61,972.00
43556,15/9/21,Test75,773.00
43557,15/2/9,Test7,197.00
43558,15/10/5,Test87,808.99
43559,15/12/1,Test15,196.99
43560,15/11/13,Test74,440.99
43561,15/8/19,Test67,-187.00
43562,15/11/16,Test17,93.00
43563,15/9/10,Test42,-532.00
43564,15/5/8,Test30,-17.00
43565,15/5/1,Test57,199.99
43566,15/7/5,Test14,-269.00
43567,15/10/4,Test68,-956.00
43568,15/3/16,Test54,-541.00
43569,15/8/4,Test88,203.99
43570,15/3/5,Test39,242.00
43571,15/2/10,Test8,-389.00
43572,15/10/27,Test8,-147.99
43573,15/9/23,Test69,62.99
43574,15/4/13,Test53,-987.00
43575,15/4/15,Test73,267.00
43576,15/5/1,Test22,-9.00
43577,15/8/9,Test56,-90.99
43578,15/9/1,Test67,687.00
43579,15/10/9,Test84,-248.00
43580,15/9/29,Test9,-780.00
43581,15/2/30,Test30,-396.00
43582,15/6/5,Test3,220.00
43583,15/11/2,Test94,-532.00
43584,15/12/15,Test26,-517.00
43585,15/9/4,Test32,-418.00
43586,15/1/13,Test27,723.99
43587,15/5/22,Test6,99.00
43588,15/1/19,Test4,948.00
43589,15/8/6,Test56,11.00
43590,15/6/20,Test75,-118.99
43591,15/2/18,Test55,411.00
43592,15/4/20,Test41,498.99
43593,15/1/30,Test77,211.00
43594,15/2/23,Test23,-534.00
43595,15/6/9,Test39,558.00
43596,15/4/26,Test23,204.99
43597,15/8/1,Test72,345.99
43598,15/8/15,Test41,750.00
43599,15/9/13,Test27,-360.00
43600,15/12/24,Test34,-900.00
43601,15/7/10,Test32,83.00
43602,15/7/1,Test82,-547.00
43603,15/2/29,Test24,-983.00
43604,15/3/21,Test86,-900.00
43605,15/10/10,Test69,29.00
43606,15/9/15,Test11,313.99
43607,15/10/14,Test81,-141.00
43608,15/3/15,Test38,148.99
43609,15/3/5,Test56,560.00
43610,15/2/27,Test9,-772.00
43611,15/7/18,Test99,441.00
43612,15/6/31,Test11,-628.00
43613,15/3/27,Test20,230.00
43614,15/4/1,Test75,839.00
43615,15/9/11,Test71,-268.00
43616,15/7/11,Test48,360.99
43617,15/5/9,Test89,213.99
43618,15/3/27,Test52,662.99
43619,15/2/17,Test87,711.00
43620,15/3/30,Test32,-814.00
43621,15/10/30,Test24,277.00
43622,15/9/28,Test23,-378.00
43623,15/2/20,Test17,-662.00
43624,15/11/6,Test42,-301.00
43625,15/8/23,Test7,447.99
43626,15/1/5,Test61,-416.00
43627,15/5/24,Test8,859.00
43628,15/2/14,Test80,-256.00
43629,15/7/25,Test4,110.00
43630,15/1/24,Test94,241.00
43631,15/10/25,Test42,-763.99
43632,15/7/20,Test35,62.00
43633,15/3/17,Test7,-746.99
43634,15/5/17,Test45,-107.00
43635,15/3/28,Test97,-59.00
43636,15/5/22,Test29,150.00
43637,15/7/29,Test30,196.00
43638,15/7/17,Test98,-970.00
43639,15/9/28,Test13,654.00
43640,15/9/20,Test71,-346.99
43641,15/8/14,Test86,851.00
43642,15/12/8,Test69,-293.00
43643,15/10/28,Test38,-144.00
43644,15/11/2,Test56,3.00
43645,15/12/8,Test66,-590.00
43646,15/2/1,Test22,-703.00
43647,15/6/14,Test37,779.99
43648,15/3/14,Test9,288.00
43649,15/10/19,Test51,-117.00
43650,15/10/6,Test83,689.00
43651,15/10/12,Test37,84.00
43652,15/9/12,Test97,830.00
43653,15/7/28,Test22,110.99
43654,15/11/5,Test20,67.00
43655,15/12/29,Test2,884.00
43656,15/5/7,Test16,-908.00
43657,15/11/13,Test33,540.00
43658,15/6/19,Test22,696.00
43659,15/1/12,Test38,214.00
43660,15/6/1,Test46,400.00
43661,15/8/4,Test76,178.00
43662,15/6/3,Test10,998.00
43663,15/4/6,Test4,-187.00
43664,15/1/28,Test35,50.99
43665,15/4/7,Test11,-874.99
43666,15/6/3,Test36,-34.00
43667,15/10/31,Test83,-985.00
43668,15/10/22,Test70,26.00
43669,15/10/2,Test80,-583.00
43670,15/3/23,Test59,321.99
43671,15/1/4,Test34,-24.99
43672,15/12/6,Test53,-934.99
43673,15/6/25,Test97,218.99
43674,15/6/9,Test49,926.00
43675,15/5/20,Test98,-952.00
43676,15/7/3,Test97,895.00
43677,15/12/5,Test21,-231.00
43678,15/5/19,Test56,-888.00
43679,15/6/8,Test38,-293.00
43680,15/8/21,Test95,-354.00
43681,15/7/19,Test9,396.99
43682,15/4/9,Test41,796.99
43683,15/4/3,Test63,-822.99
43684,15/12/9,Test27,344.99
43685,15/9/10,Test65,93.00
43686,15/5/19,Test22,-58.00
43687,15/11/15,Test17,-347.00
43688,15/8/31,Test84,15.99
43689,15/12/6,Test94,948.00
43690,15/10/17,Test40,-455.00
43691,15/6/26,Test58,633.00
43692,15/2/29,Test99,-335.00
43693,15/5/26,Test88,921.00
43694,15/2/13,Test10,560.00
43695,15/10/22,Test19,228.99
43696,15/5/30,Test24,614.00
43697,15/11/3,Test45,-518.00
43698,15/10/13,Test57,974.00
43699,15/1/10,Test47,425.99
43700,15/7/29,Test49,-431.99
43701,15/1/19,Test87,-737.00
43702,15/7/28,Test80,232.00
43703,15/2/21,Test78,300.00
43704,15/2/23,Test60,-420.99
43705,15/8/13,Test49,-613.00
43706,15/8/3,Test93,22.00
43707,15/12/12,Test74,927.00
43708,15/8/5,Test69,2.00
43709,15/6/1,Test19,-786.00
43710,15/3/11,Test18,-277.00
43711,15/5/28,Test42,334.99
43712,15/7/18,Test28,-729.00
43713,15/8/3,Test37,920.00
43714,15/7/3,Test29,299.99
43715,15/6/8,Test59,-380.00
43716,15/2/10,Test23,176.00
43717,15/8/6,Test12,-87.00
43718,15/2/19,Test44,677.00
43719,15/1/8,Test73,-571.00
43720,15/6/8,Test9,-210.99
43721,15/4/6,Test75,-100.00
43722,15/10/11,Test47,151.00
43723,15/11/20,Test2,618.00
43724,15/6/26,Test71,-294.99
43725,15/3/25,Test72,546.00
43726,15/7/21,Test83,630.00
43727,15/7/14,Test23,312.00
43728,15/10/6,Test22,-808.00
43729,15/1/23,Test8,-106.00
43730,15/1/20,Test84,446.99
43731,15/6/25,Test97,-926.99
43732,15/10/4,Test68,-246.99
43733,15/12/14,Test69,-470.00
43734,15/11/14,Test96,153.99
43735,15/12/10,Test18,-956.00
43736,15/3/17,Test76,-548.00
43737,15/10/20,Test46,101.00
43738,15/8/25,Test32,-202.00
43739,15/8/21,Test58,-817.99
43740,15/3/15,Test71,655.00
43741,15/5/12,Test76,-196.00
43742,15/9/31,Test28,-206.00
43743,15/5/6,Test94,7.00
43744,15/1/20,Test25,-531.00
43745,15/3/27,Test30,-138.00
43746,15/6/13,Test50,-537.00
43747,15/6/6,Test38,-15.00
43748,15/11/24,Test22,-304.00
43749,15/1/22,Test29,462.00
43750,15/7/29,Test59,-308.00
43751,15/10/14,Test80,20.00
43752,15/9/3,Test1,-106.00
43753,15/11/2,Test32,30.99
43754,15/4/11,Test69,-505.00
43755,15/10/30,Test37,-702.00
43756,15/9/26,Test24,-180.00
43757,15/2/9,Test14,-967.00
43758,15/3/26,Test6,150.00
43759,15/2/2,Test32,-546.00
43760,15/1/29,Test100,197.00
43761,15/4/10,Test15,897.00
43762,15/7/25,Test38,921.00
43763,15/12/1,Test14,194.99
43764,15/7/13,Test10,-637.00
43765,15/7/22,Test72,-987.99
43766,15/7/2,Test24,337.00
43767,15/5/17,Test31,680.00
43768,15/5/6,Test42,169.00
43769,15/5/4,Test48,-392.00
43770,15/5/9,Test97,103.00
43771,15/10/11,Test80,729.00
43772,15/8/30,Test14,505.00
43773,15/2/28,Test69,108.00
43774,15/11/27,Test100,789.00
43775,15/7/26,Test75,737.00
43776,15/2/1,Test54,110.00
43777,15/5/10,Test95,297.00
43778,15/9/11,Test46,-119.99
43779,15/10/15,Test26,-212.00
43780,15/12/31,Test38,666.00
43781,15/8/25,Test58,606.99
43782,15/12/7,Test10,-290.00
43783,15/3/18,Test10,-314.00
43784,15/2/13,Test12,-136.00
43785,15/9/13,Test18,-174.00
43786,15/1/1,Test23,-279.00
43787,15/6/30,Test50,-16.00
43788,15/10/16,Test23,-778.99
43789,15/11/28,Test93,813.99
43790,15/1/31,Test66,765.00
43791,15/4/16,Test96,196.00
43792,15/6/25,Test93,447.00
43793,15/5/9,Test41,-364.00
43794,15/8/10,Test71,343.00
43795,15/8/25,Test6,-701.00
43796,15/10/18,Test55,388.00
43797,15/9/31,Test15,811.00
43798,15/9/6,Test59,-925.00
43799,15/6/24,Test42,-382.00
43800,15/6/20,Test62,-973.00
43801,15/6/6,Test33,42.99
43802,15/1/4,Test13,16.99
43803,15/7/18,Test17,736.99
43804,15/12/10,Test6,-552.00
43805,15/3/21,Test10,726.99
43806,15/11/9,Test9,-778.00
43807,15/9/25,Test11,-672.00
43808,15/6/26,Test27,92.00
43809,15/4/1,Test83,133.00
43810,15/5/30,Test79,480.00
43811,15/11/10,Test1,-556.00
43812,15/11/13,Test55,476.00
43813,15/11/3,Test2,321.99
43814,15/8/30,Test20,145.00
43815,15/2/4,Test68,-914.99
43816,15/1/4,Test42,953.00
43817,15/6/13,Test34,-196.99
43818,15/4/26,Test47,-381.00
43819,15/10/22,Test88,-37.99
43820,15/11/14,Test70,-935.00
43821,15/5/17,Test72,-397.00
43822,15/5/6,Test65,369.00
43823,15/4/31,Test61,-21.00
43824,15/7/22,Test40,-32.00
43825,15/2/24,Test66,-552.00
43826,15/10/7,Test33,649.00
43827,15/5/31,Test13,651.00
43828,15/9/18,Test81,431.99
43829,15/2/14,Test62,998.00
43830,15/7/6,Test57,385.00
43831,15/10/8,Test34,-747.00
43832,15/3/17,Test28,-188.00
43833,15/4/27,Test57,357.99
43834,15/6/15,Test100,320.00
43835,15/4/2,Test87,442.00
43836,15/11/30,Test72,802.00
43837,15/11/29,Test89,189.00
43838,15/8/13,Test79,1000.00
43839,15/4/3,Test94,30.00
43840,15/11/14,Test6,802.00
43841,15/5/2,Test20,331.99
43842,15/12/4,Test1,670.00
43843,15/10/17,Test100,397.99
43844,15/4/10,Test97,-870.00
43845,15/9/5,Test48,259.00
43846,15/7/25,Test12,686.00
43847,15/8/4,Test80,-95.00
43848,15/6/13,Test29,613.00
43849,15/5/17,Test32,-179.00
43850,15/7/12,Test51,818.00
43851,15/2/15,Test41,-824.00
43852,15/6/26,Test79,-668.00
43853,15/4/24,Test57,886.00
43854,15/2/10,Test51,623.00
43855,15/10/13,Test88,752.00
43856,15/6/13,Test29,965.00
43857,15/9/10,Test32,827.00
43858,15/10/21,Test32,463.99
43859,15/7/8,Test34,-83.00
43860,15/5/30,Test17,-79.00
43861,15/8/28,Test49,-414.00
43862,15/12/13,Test51,-165.00
43863,15/11/18,Test37,-693.00
43864,15/1/10,Test8,-403.00
43865,15/8/25,Test36,-274.00
43866,15/4/7,Test18,-158.00
43867,15/9/14,Test41,481.00
43868,15/9/7,Test85,-130.00
43869,15/3/19,Test55,679.00
43870,15/9/11,Test20,943.00
43871,15/10/12,Test69,961.99
43872,15/8/20,Test19,-201.99
43873,15/8/29,Test3,-363.00
43874,15/3/22,Test83,-643.00
43875,15/1/25,Test87,-709.00
43876,15/3/27,Test86,-510.00
43877,15/1/7,Test6,415.00
43878,15/5/9,Test26,394.99
43879,15/8/6,Test66,-264.00
43880,15/5/18,Test59,-900.00
43881,15/1/8,Test82,974.99
43882,15/3/15,Test54,-698.00
43883,15/10/13,Test69,-606.00
43884,15/3/24,Test45,544.99
43885,15/1/19,Test42,595.99
43886,15/2/28,Test40,461.99
43887,15/11/27,Test79,45.99
43888,15/7/30,Test2,485.00
43889,15/5/19,Test14,491.00
43890,15/12/19,Test72,119.00
43891,15/1/21,Test94,429.00
43892,15/10/31,Test31,614.00
43893,15/2/28,Test8,-547.00
43894,15/3/24,Test30,-945.99
43895,15/12/2,Test37,396.00
43896,15/11/15,Test89,929.00
43897,15/1/4,Test10,398.00
43898,15/8/20,Test88,202.00
43899,15/6/25,Test49,-725.00
43900,15/7/5,Test4,167.00
43901,15/9/17,Test95,901.00
43902,15/7/12,Test67,972.99
43903,15/5/12,Test5,946.00
43904,15/4/31,Test19,398.00
43905,15/1/24,Test22,238.00
43906,15/1/16,Test94,271.99
43907,15/7/1,Test11,826.00
43908,15/1/5,Test82,305.00
43909,15/7/17,Test54,-72.00
43910,15/1/18,Test27,-926.00
43911,15/6/31,Test96,-928.00
43912,15/8/16,Test39,-652.00
43913,15/8/4,Test63,992.00
43914,15/3/29,Test45,204.00
43915,15/1/27,Test95,754.99
43916,15/1/11,Test15,-325.00
43917,15/11/18,Test11,-747.00
43918,15/1/17,Test23,572.00
43919,15/6/8,Test45,-653.00
43920,15/5/11,Test76,-830.00
43921,15/3/30,Test39,-578.00
43922,15/1/16,Test2,-41.00
43923,15/6/4,Test34,-142.00
43924,15/2/2,Test99,384.99
43925,15/10/18,Test21,-12.99
43926,15/8/26,Test29,297.00
43927,15/5/24,Test14,53.00
43928,15/4/20,Test14,654.00
43929,15/12/17,Test64,887.00
43930,15/1/10,Test20,521.00
43931,15/9/11,Test19,-104.00
43932,15/12/6,Test99,123.00
43933,15/5/6,Test57,-431.99
43934,15/2/6,Test81,900.00
43935,15/8/28,Test59,874.00
43936,15/3/4,Test34,-815.00
43937,15/7/17,Test82,899.00
43938,15/9/1,Test48,920.00
43939,15/11/20,Test41,798.00
43940,15/8/29,Test40,153.00
43941,15/4/25,Test15,-687.00
43942,15/8/6,Test78,702.00
43943,15/12/28,Test98,-908.99
43944,15/4/13,Test23,-592.99
43945,15/7/10,Test44,767.00
43946,15/8/21,Test75,365.99
43947,15/6/14,Test70,926.00
43948,15/12/15,Test40,333.00
43949,15/1/9,Test99,-765.00
43950,15/9/14,Test64,-723.00
43951,15/9/30,Test21,85.00
43952,15/12/18,Test90,602.00
43953,15/6/6,Test87,431.00
43954,15/9/30,Test32,-12.00
43955,15/1/5,Test45,-166.00
43956,15/11/25,Test74,-322.00
43957,15/10/20,Test72,120.00
43958,15/1/14,Test16,-37.99
43959,15/12/6,Test79,259.00
43960,15/10/19,Test19,-343.00
43961,15/12/20,Test61,954.00
43962,15/1/8,Test73,882.00
43963,15/12/11,Test79,-217.00
43964,15/3/25,Test96,-316.00
43965,15/7/24,Test39,832.00
43966,15/8/28,Test84,-610.99
43967,15/7/13,Test56,752.00
43968,15/7/14,Test51,92.99
43969,15/7/25,Test44,-506.99
43970,15/1/12,Test71,-324.00
43971,15/12/27,Test22,-393.00
43972,15/2/15,Test34,397.99
43973,15/3/23,Test27,352.00
43974,15/11/4,Test91,-974.00
43975,15/10/3,Test27,-942.00
43976,15/10/29,Test92,209.99
43977,15/2/22,Test11,766.00
43978,15/6/5,Test86,57.00
43979,15/6/5,Test72,938.00
43980,15/8/18,Test15,274.00
43981,15/7/16,Test24,-569.00
43982,15/4/21,Test59,-664.00
43983,15/6/2,Test26,715.99
43984,15/2/24,Test100,609.99
43985,15/7/10,Test100,-382.00
43986,15/10/19,Test99,-228.99
43987,15/10/29,Test29,-289.00
43988,15/1/13,Test88,-190.00
43989,15/3/28,Test68,-436.99
43990,15/3/24,Test65,-365.00
43991,15/3/18,Test29,457.00
43992,15/11/6,Test100,915.00
43993,15/7/29,Test16,-498.99
43994,15/8/16,Test10,-602.00
43995,15/12/7,Test24,699.00
43996,15/4/22,Test41,183.00
43997,15/6/26,Test58,524.00
43998,15/3/23,Test98,-285.00
43999,15/11/19,Test94,-905.00
44000,15/2/3,Test87,-450.99
44001,15/9/4,Test22,955.00
44002,15/6/10,Test27,603.00
44003,15/3/14,Test27,-755.00
44004,15/5/25,Test78,-871.00
44005,15/4/7,Test42,643.00
44006,15/11/19,Test25,679.99
44007,15/9/5,Test54,-879.00
44008,15/12/1,Test63,503.99
44009,15/12/12,Test71,36.99
44010,15/8/7,Test88,-915.99
44011,15/10/19,Test37,992.00
44012,15/6/30,Test100,-439.00
44013,15/10/18,Test52,-445.00
44014,15/9/2,Test79,-727.99
44015,15/5/28,Test37,592.99
44016,15/6/2,Test69,780.00
44017,15/5/2,Test20,899.00
44018,15/9/6,Test15,-483.00
44019,15/11/9,Test48,-715.00
