ID,Date,Description,Amount
28081,15/11/10,Test49,-39.00
28082,15/7/5,Test96,-365.00
28083,15/5/26,Test27,-222.00
28084,15/5/9,Test19,792.00
28085,15/1/7,Test45,-867.99
28086,15/9/11,Test9,-137.00
28087,15/7/6,Test6,944.00
28088,15/9/24,Test9,676.99
28089,15/1/10,Test83,-884.00
28090,15/1/23,Test24,863.00
28091,15/3/3,Test92,56.00
28092,15/2/17,Test51,-548.00
28093,15/6/29,Test56,-614.00
28094,15/5/16,Test97,-773.00
28095,15/4/17,Test22,-923.00
28096,15/3/14,Test24,965.00
28097,15/11/19,Test36,-292.00
28098,15/3/22,Test3,-782.00
28099,15/12/14,Test31,-539.00
28100,15/9/22,Test13,528.99
28101,15/7/30,Test4,-828.00
28102,15/8/7,Test39,-729.00
28103,15/3/6,Test27,45.00
28104,15/4/4,Test24,471.00
28105,15/10/6,Test93,-933.00
28106,15/6/18,Test10,-205.00
28107,15/6/25,Test9,647.99
28108,15/9/12,Test63,643.99
28109,15/5/20,Test62,174.99
28110,15/1/21,Test57,-412.00
28111,15/1/29,Test11,-309.99
28112,15/9/7,Test81,-957.00
28113,15/6/13,Test20,698.00
28114,15/3/5,Test41,-67.00
28115,15/7/20,Test44,745.00
28116,15/3/17,Test1,561.99
28117,15/11/22,Test80,-778.99
28118,15/1/28,Test78,997.00
28119,15/10/21,Test81,772.99
28120,15/6/14,Test86,948.99
28121,15/6/26,Test11,-271.00
28122,15/8/18,Test89,-513.00
28123,15/7/1,Test31,615.99
28124,15/11/20,Test29,275.00
28125,15/12/10,Test11,-389.00
28126,15/2/7,Test31,293.00
28127,15/10/15,Test15,-454.00
28128,15/1/23,Test58,-126.00
28129,15/5/3,Test38,-367.00
28130,15/8/29,Test89,-912.00
28131,15/10/12,Test23,-552.00
28132,15/4/8,Test92,-59.00
28133,15/6/20,Test20,630.00
28134,15/7/19,Test78,-797.99
28135,15/1/16,Test30,566.00
28136,15/8/16,Test69,-195.00
28137,15/10/9,Test92,572.99
28138,15/6/31,Test5,868.00
28139,15/4/21,Test69,-33.00
28140,15/1/27,Test79,-558.00
28141,15/1/26,Test13,-28.99
28142,15/10/11,Test39,-469.00
28143,15/4/10,Test13,-802.00
28144,15/11/11,Test16,673.00
28145,15/3/17,Test6,200.99
28146,15/7/26,Test97,858.00
28147,15/10/2,Test98,601.00
28148,15/6/8,Test86,99.00
28149,15/6/22,Test75,916.00
28150,15/11/5,Test91,937.99
28151,15/3/4,Test18,-199.00
28152,15/8/16,Test83,-236.00
28153,15/8/22,Test76,422.99
28154,15/12/8,Test73,-405.00
28155,15/9/5,Test44,-346.00
28156,15/3/6,Test15,-760.00
28157,15/3/2,Test61,855.00
28158,15/5/12,Test93,886.99
28159,15/9/13,Test58,-205.00
28160,15/10/21,Test45,809.00
28161,15/8/23,Test78,-700.00
28162,15/11/1,Test5,567.00
28163,15/4/18,Test11,-829.99
28164,15/2/13,Test31,-480.00
28165,15/12/30,Test64,-388.00
28166,15/8/28,Test83,480.00
28167,15/4/10,Test10,-451.00
28168,15/5/14,Test38,430.00
28169,15/7/25,Test41,277.00
28170,15/11/12,Test69,877.00
28171,15/11/22,Test14,180.00
28172,15/11/31,Test70,-758.99
28173,15/6/24,Test29,904.00
28174,15/4/17,Test8,-583.99
28175,15/1/24,Test39,188.00
28176,15/10/23,Test56,426.00
28177,15/6/4,Test34,42.00
28178,15/9/25,Test66,57.00
28179,15/2/7,Test77,-464.00
28180,15/2/5,Test70,400.00
28181,15/3/5,Test92,-174.00
28182,15/12/17,Test26,-784.00
28183,15/1/22,Test75,-219.99
28184,15/7/22,Test67,77.00
28185,15/3/12,Test2,-448.99
28186,15/3/20,Test45,56.99
28187,15/8/12,Test60,647.00
28188,15/9/27,Test57,261.00
28189,15/5/16,Test36,-109.00
28190,15/10/31,Test42,705.00
28191,15/2/6,Test100,-147.00
28192,15/9/28,Test17,585.00
28193,15/1/24,Test48,-797.00
28194,15/3/8,Test45,669.00
28195,15/1/17,Test65,-309.00
28196,15/4/26,Test36,-510.00
28197,15/4/2,Test92,490.99
28198,15/1/26,Test44,-579.00
28199,15/3/24,Test96,705.99
28200,15/8/5,Test51,105.00
28201,15/8/6,Test4,503.00
28202,15/9/2,Test11,-128.00
28203,15/7/7,Test70,453.00
28204,15/12/7,Test38,786.99
28205,15/2/22,Test1,431.00
28206,15/1/28,Test89,71.99
28207,15/10/29,Test87,-645.00
28208,15/11/5,Test70,682.99
28209,15/10/26,Test81,680.99
28210,15/11/11,Test42,932.00
28211,15/5/25,Test15,781.99
28212,15/8/7,Test41,-965.00
28213,15/1/24,Test96,842.00
28214,15/11/24,Test78,-102.00
28215,15/12/30,Test90,183.00
28216,15/8/10,Test1,324.00
28217,15/6/11,Test12,994.00
28218,15/7/8,Test87,202.00
28219,15/1/8,Test40,421.00
28220,15/4/30,Test99,-724.00
28221,15/3/7,Test66,307.00
28222,15/3/17,Test85,-983.00
28223,15/9/3,Test63,0.00
28224,15/12/30,Test19,244.00
28225,15/6/3,Test31,-923.00
28226,15/8/21,Test25,-527.00
28227,15/10/9,Test29,-471.99
28228,15/4/25,Test75,643.99
28229,15/12/20,Test57,-391.00
28230,15/3/17,Test33,-148.00
28231,15/1/9,Test26,922.00
28232,15/6/5,Test73,644.00
28233,15/6/6,Test85,714.00
28234,15/1/30,Test100,-812.00
28235,15/4/15,Test28,531.99
28236,15/11/26,Test88,248.00
28237,15/2/10,Test73,-710.00
28238,15/2/17,Test15,-268.99
28239,15/7/17,Test42,-76.00
28240,15/5/27,Test60,209.00
28241,15/4/9,Test23,313.00
28242,15/8/25,Test29,628.00
28243,15/4/8,Test79,337.99
28244,15/2/2,Test98,973.00
28245,15/3/13,Test99,457.00
28246,15/8/30,Test66,-765.00
28247,15/6/10,Test55,-211.00
28248,15/11/11,Test9,-549.00
28249,15/4/13,Test3,746.00
28250,15/7/31,Test71,151.00
28251,15/8/5,Test20,130.00
28252,15/1/8,Test25,-711.00
28253,15/6/8,Test89,-68.00
28254,15/4/10,Test6,21.99
28255,15/8/21,Test89,115.00
28256,15/10/15,Test2,62.00
28257,15/9/6,Test95,55.00
28258,15/9/16,Test35,150.00
28259,15/5/29,Test1,-762.00
28260,15/12/14,Test96,32.00
28261,15/10/25,Test66,705.99
28262,15/11/15,Test43,-719.99
28263,15/8/31,Test51,234.00
28264,15/6/12,Test20,86.00
28265,15/2/26,Test84,867.99
28266,15/5/7,Test55,926.00
28267,15/1/11,Test23,479.00
28268,15/2/28,Test45,717.00
28269,15/1/29,Test57,371.99
28270,15/2/4,Test87,477.00
28271,15/5/28,Test17,25.99
28272,15/3/2,Test69,-753.00
28273,15/1/9,Test8,743.00
28274,15/9/22,Test18,-705.00
28275,15/6/30,Test41,-110.99
28276,15/1/25,Test38,678.99
28277,15/6/22,Test44,-431.00
28278,15/2/25,Test46,174.00
28279,15/8/16,Test50,847.00
28280,15/5/2,Test48,-903.00
28281,15/1/1,Test7,696.99
28282,15/5/30,Test72,246.99
28283,15/1/2,Test78,-730.00
28284,15/6/18,Test57,-169.00
28285,15/7/11,Test18,-727.00
28286,15/2/13,Test46,681.99
28287,15/6/31,Test51,985.99
28288,15/6/11,Test62,-296.00
28289,15/10/2,Test9,-698.00
28290,15/8/22,Test10,795.00
28291,15/5/7,Test67,-491.99
28292,15/2/20,Test97,225.00
28293,15/8/2,Test54,-714.00
28294,15/1/25,Test70,-429.00
28295,15/4/1,Test44,260.00
28296,15/6/13,Test52,-262.00
28297,15/11/27,Test27,-97.99
28298,15/9/4,Test26,397.99
28299,15/8/15,Test82,-417.00
28300,15/3/15,Test46,877.00
28301,15/6/27,Test54,673.00
28302,15/6/23,Test92,-453.99
28303,15/1/22,Test29,594.99
28304,15/7/23,Test27,-415.99
28305,15/10/18,Test54,-361.99
28306,15/11/8,Test81,-534.00
28307,15/11/7,Test69,391.00
28308,15/7/27,Test69,-977.00
28309,15/3/26,Test82,-797.00
28310,15/8/19,Test48,167.00
28311,15/4/2,Test52,-278.99
28312,15/10/12,Test67,166.00
28313,15/3/19,Test48,693.00
28314,15/7/4,Test68,86.00
28315,15/11/25,Test44,289.00
28316,15/7/24,Test91,-226.00
28317,15/1/20,Test57,-192.00
28318,15/3/8,Test32,-249.99
28319,15/10/21,Test75,90.99
28320,15/9/25,Test7,-173.99
28321,15/1/24,Test45,450.00
28322,15/8/18,Test87,-880.99
28323,15/7/2,Test36,-890.99
28324,15/5/22,Test59,-618.00
28325,15/5/16,Test94,717.00
28326,15/7/26,Test8,739.00
28327,15/3/22,Test45,792.00
28328,15/10/10,Test32,702.99
28329,15/4/2,Test16,406.00
28330,15/7/22,Test18,-277.00
28331,15/4/15,Test25,-642.00
28332,15/11/17,Test99,-132.99
28333,15/7/18,Test40,-594.00
28334,15/4/8,Test21,-25.00
28335,15/12/19,Test15,-559.00
28336,15/1/26,Test30,283.00
28337,15/7/19,Test71,322.00
28338,15/1/11,Test67,536.00
28339,15/9/20,Test32,-676.00
28340,15/10/17,Test47,892.00
28341,15/1/9,Test82,-854.00
28342,15/6/14,Test77,656.00
28343,15/7/6,Test88,-329.99
28344,15/11/16,Test14,661.00
28345,15/5/7,Test83,608.00
28346,15/3/26,Test64,279.00
28347,15/8/14,Test34,-388.99
28348,15/8/16,Test65,-545.00
28349,15/10/19,Test38,945.00
28350,15/2/8,Test18,-57.00
28351,15/7/31,Test48,-142.99
28352,15/6/9,Test65,429.00
28353,15/3/11,Test26,-934.00
28354,15/11/11,Test45,-268.00
28355,15/2/27,Test32,-111.00
28356,15/2/12,Test87,920.00
28357,15/8/23,Test58,955.00
28358,15/7/2,Test58,-772.00
28359,15/8/31,Test30,-892.99
28360,15/4/14,Test91,-642.00
28361,15/4/30,Test75,-235.00
28362,15/3/19,Test90,937.00
28363,15/4/30,Test46,622.00
28364,15/1/24,Test82,-212.00
28365,15/7/24,Test50,-314.00
28366,15/11/9,Test47,-818.00
28367,15/10/11,Test10,995.99
28368,15/8/14,Test96,-96.99
28369,15/2/12,Test21,-311.00
28370,15/9/31,Test74,585.00
28371,15/3/9,Test57,-478.00
28372,15/7/31,Test48,-765.00
28373,15/10/11,Test27,-697.00
28374,15/10/5,Test55,-366.00
28375,15/12/11,Test88,-879.99
28376,15/7/1,Test3,-783.00
28377,15/3/8,Test4,680.00
28378,15/12/28,Test27,-38.00
28379,15/9/29,Test65,-438.99
28380,15/6/22,Test13,77.00
28381,15/4/5,Test28,486.00
28382,15/6/16,Test11,-369.00
28383,15/5/31,Test50,945.99
28384,15/9/30,Test9,-424.00
28385,15/12/20,Test96,631.00
28386,15/11/31,Test1,779.00
28387,15/8/1,Test19,-362.00
28388,15/6/27,Test63,-548.00
28389,15/9/29,Test1,983.00
28390,15/8/16,Test19,-293.00
28391,15/8/29,Test16,-705.00
28392,15/5/26,Test35,-105.99
28393,15/3/17,Test22,330.99
28394,15/2/31,Test18,-907.00
28395,15/9/7,Test12,290.00
28396,15/5/7,Test80,48.99
28397,15/1/11,Test19,56.00
28398,15/4/9,Test12,-500.00
28399,15/5/11,Test17,707.00
28400,15/1/30,Test81,-854.00
28401,15/12/26,Test13,25.00
28402,15/9/7,Test31,176.00
28403,15/2/12,Test47,-508.00
28404,15/11/18,Test21,-615.00
28405,15/2/29,Test78,577.99
28406,15/10/1,Test25,-502.00
28407,15/1/19,Test61,-977.00
28408,15/1/29,Test76,-645.99
28409,15/3/10,Test7,666.00
28410,15/11/4,Test59,581.99
28411,15/5/25,Test67,-498.00
28412,15/7/17,Test82,-618.00
28413,15/10/30,Test57,789.99
28414,15/10/28,Test45,-940.00
28415,15/8/24,Test74,-578.00
28416,15/9/4,Test35,415.00
28417,15/4/11,Test9,640.00
28418,15/3/11,Test56,500.99
28419,15/12/29,Test33,-349.00
28420,15/10/7,Test44,-166.00
28421,15/7/21,Test72,477.00
28422,15/7/17,Test28,354.00
28423,15/6/19,Test32,-172.99
28424,15/11/5,Test77,-187.00
28425,15/1/7,Test96,-996.00
28426,15/6/6,Test8,567.00
28427,15/8/16,Test82,-203.00
28428,15/7/27,Test69,771.00
28429,15/7/31,Test69,131.00
28430,15/3/29,Test13,-385.00
28431,15/1/10,Test94,-633.00
28432,15/11/28,Test21,952.00
28433,15/5/6,Test24,274.00
28434,15/10/14,Test53,602.00
28435,15/10/1,Test26,-837.00
28436,15/3/26,Test49,777.00
28437,15/11/21,Test74,933.00
28438,15/3/15,Test19,-762.00
28439,15/4/29,Test77,484.00
28440,15/2/13,Test38,286.00
28441,15/9/12,Test91,313.99
28442,15/7/25,Test22,580.00
28443,15/6/21,Test62,970.00
28444,15/6/31,Test84,-378.00
28445,15/3/25,Test25,-131.99
28446,15/7/31,Test35,-388.00
28447,15/12/1,Test94,-307.00
28448,15/7/27,Test66,-35.00
28449,15/12/6,Test22,-865.00
28450,15/1/10,Test20,963.00
28451,15/10/21,Test83,-854.99
28452,15/9/7,Test34,380.00
28453,15/1/26,Test72,-429.00
28454,15/4/10,Test87,-813.00
28455,15/12/2,Test81,-814.00
28456,15/11/30,Test76,339.00
28457,15/2/30,Test62,-12.00
28458,15/3/1,Test69,-371.99
28459,15/2/18,Test55,9.00
28460,15/11/30,Test37,992.00
28461,15/3/1,Test11,-432.00
28462,15/11/22,Test34,-738.00
28463,15/6/7,Test7,-328.00
28464,15/8/4,Test32,-39.00
28465,15/1/21,Test27,458.00
28466,15/4/14,Test87,687.00
28467,15/7/25,Test53,236.00
28468,15/11/30,Test60,584.00
28469,15/12/17,Test14,-865.00
28470,15/7/29,Test50,122.99
28471,15/5/29,Test63,-531.00
28472,15/2/18,Test94,522.99
28473,15/6/4,Test59,37.99
28474,15/8/8,Test81,-379.99
28475,15/6/6,Test72,-376.99
28476,15/9/4,Test44,-488.00
28477,15/6/14,Test2,-890.99
28478,15/6/14,Test44,-687.00
28479,15/4/28,Test54,-606.00
28480,15/9/19,Test53,-489.99
28481,15/8/23,Test35,-735.99
28482,15/7/26,Test59,-109.00
28483,15/12/27,Test41,-643.00
28484,15/9/24,Test66,764.00
28485,15/12/11,Test21,-449.00
28486,15/2/25,Test70,367.00
28487,15/4/21,Test99,-285.00
28488,15/12/16,Test10,-645.00
28489,15/2/23,Test40,506.00
28490,15/12/8,Test63,-132.00
28491,15/11/24,Test4,-87.00
28492,15/4/29,Test79,-376.99
28493,15/7/12,Test76,803.99
28494,15/5/30,Test23,971.00
28495,15/4/28,Test55,392.00
28496,15/12/4,Test63,207.00
28497,15/1/31,Test54,-659.00
28498,15/5/14,Test36,796.99
28499,15/3/2,Test35,-61.00
28500,15/2/24,Test73,-25.00
28501,15/2/16,Test49,-644.00
28502,15/7/2,Test36,-392.00
28503,15/8/15,Test72,962.00
28504,15/1/12,Test84,571.99
28505,15/8/23,Test22,867.99
28506,15/2/4,Test71,34.00
28507,15/4/2,Test10,-144.99
28508,15/3/16,Test73,-312.00
28509,15/6/14,Test1,-225.00
28510,15/11/25,Test6,401.00
28511,15/11/3,Test87,-585.99
28512,15/7/5,Test73,932.99
28513,15/4/17,Test100,-19.00
28514,15/9/26,Test35,-86.00
28515,15/1/30,Test44,-251.00
28516,15/12/17,Test75,315.00
28517,15/5/23,Test25,-645.99
28518,15/1/18,Test99,-65.00
28519,15/8/26,Test76,382.99
28520,15/4/4,Test54,-642.00
28521,15/5/23,Test26,284.00
28522,15/11/27,Test99,714.00
28523,15/7/12,Test70,-720.00
28524,15/2/11,Test32,690.99
28525,15/4/21,Test20,973.00
28526,15/3/22,Test79,541.00
28527,15/4/11,Test39,-204.00
28528,15/8/16,Test58,-109.00
28529,15/8/2,Test19,766.00
28530,15/5/28,Test1,-843.00
28531,15/6/15,Test42,-179.00
28532,15/8/28,Test51,583.00
28533,15/1/16,Test12,-148.99
28534,15/6/8,Test24,-384.00
28535,15/11/16,Test47,925.00
28536,15/10/11,Test73,-143.00
28537,15/6/9,Test85,-492.00
28538,15/5/10,Test71,-140.00
28539,15/4/16,Test76,-468.00
28540,15/8/31,Test18,-453.00
28541,15/4/31,Test13,-509.00
28542,15/6/11,Test5,-996.00
28543,15/7/6,Test77,-879.00
28544,15/4/12,Test25,-479.00
28545,15/11/19,Test45,-278.00
28546,15/2/20,Test21,-22.00
28547,15/5/26,Test16,-790.00
28548,15/3/8,Test15,821.00
28549,15/6/10,Test19,-861.00
28550,15/9/31,Test14,-775.00
28551,15/7/4,Test97,245.99
28552,15/5/16,Test84,-790.00
28553,15/10/10,Test84,631.00
28554,15/5/11,Test33,-984.00
28555,15/5/23,Test40,576.00
28556,15/10/22,Test86,153.00
28557,15/7/6,Test22,-959.00
28558,15/4/16,Test78,-126.00
28559,15/11/18,Test58,292.00
28560,15/9/18,Test11,-788.99
28561,15/10/20,Test4,-124.00
28562,15/7/30,Test67,-588.00
28563,15/6/22,Test36,-328.99
28564,15/4/31,Test18,-944.00
28565,15/8/30,Test55,878.00
28566,15/11/3,Test27,362.00
28567,15/11/4,Test68,-894.00
28568,15/3/17,Test68,-239.99
28569,15/9/25,Test72,717.99
28570,15/10/13,Test65,876.00
28571,15/11/18,Test73,-691.00
28572,15/12/30,Test17,-369.00
28573,15/1/31,Test71,395.00
28574,15/12/22,Test49,-158.00
28575,15/3/1,Test18,-341.00
28576,15/6/24,Test26,-35.00
28577,15/7/22,Test24,-783.00
28578,15/8/18,Test16,53.00
28579,15/9/2,Test84,-86.00
28580,15/1/19,Test15,754.00
28581,15/8/22,Test77,947.99
28582,15/11/8,Test90,317.00
28583,15/5/22,Test19,-334.00
28584,15/2/22,Test69,-902.00
28585,15/2/8,Test99,-313.99
28586,15/9/21,Test65,934.00
28587,15/1/11,Test23,138.00
28588,15/7/3,Test80,-865.99
28589,15/10/1,Test41,78.99
28590,15/8/3,Test40,721.00
28591,15/12/26,Test35,405.00
28592,15/4/20,Test49,-855.00
28593,15/3/21,Test85,957.00
28594,15/5/25,Test39,-757.00
28595,15/10/30,Test65,722.99
28596,15/7/2,Test22,937.00
28597,15/11/5,Test84,-106.00
28598,15/3/27,Test87,-728.99
28599,15/7/13,Test75,477.00
28600,15/5/2,Test42,522.00
28601,15/10/9,Test19,789.99
28602,15/10/17,Test5,-51.00
28603,15/11/6,Test90,-26.00
28604,15/10/2,Test77,180.00
28605,15/1/6,Test1,-125.00
28606,15/9/26,Test99,-133.00
28607,15/1/29,Test79,-558.99
28608,15/8/12,Test40,-543.00
28609,15/7/25,Test92,280.00
28610,15/8/4,Test16,-102.00
28611,15/1/25,Test23,-318.00
28612,15/2/9,Test10,40.00
28613,15/8/10,Test10,960.00
28614,15/3/10,Test72,-231.00
28615,15/10/7,Test23,70.00
28616,15/5/9,Test77,-952.00
28617,15/2/22,Test67,-249.00
28618,15/5/2,Test9,986.00
28619,15/12/25,Test67,301.00
28620,15/6/17,Test26,-219.00
28621,15/8/16,Test6,674.99
28622,15/7/27,Test43,-684.00
28623,15/6/22,Test91,557.00
28624,15/2/14,Test39,368.99
28625,15/12/21,Test77,-170.00
28626,15/6/29,Test30,-683.00
28627,15/9/6,Test59,46.00
28628,15/5/2,Test97,942.00
28629,15/4/16,Test42,-41.00
28630,15/8/13,Test70,-281.99
28631,15/4/25,Test6,-265.00
28632,15/7/2,Test55,344.00
28633,15/5/22,Test81,-788.99
28634,15/4/21,Test26,698.99
28635,15/9/18,Test6,-50.00
28636,15/1/12,Test69,691.99
28637,15/4/7,Test12,997.99
28638,15/9/10,Test19,-796.00
28639,15/9/6,Test84,233.00
28640,15/11/18,Test28,42.00
28641,15/5/11,Test61,225.00
28642,15/7/31,Test85,-807.00
28643,15/1/20,Test49,-533.99
28644,15/5/9,Test94,-618.99
28645,15/7/1,Test14,556.00
28646,15/6/18,Test95,895.99
28647,15/7/11,Test25,411.00
28648,15/2/28,Test39,-499.00
28649,15/11/4,Test63,37.00
28650,15/3/22,Test49,880.00
28651,15/6/7,Test93,625.00
28652,15/6/3,Test13,556.00
28653,15/4/15,Test76,387.00
28654,15/12/31,Test32,663.00
28655,15/9/22,Test30,419.00
28656,15/4/8,Test30,153.99
28657,15/8/29,Test14,-423.00
28658,15/2/12,Test16,583.00
28659,15/7/27,Test52,11.00
28660,15/10/21,Test4,16.00
28661,15/4/7,Test49,-831.00
28662,15/8/27,Test49,704.00
28663,15/3/19,Test98,723.99
28664,15/3/9,Test47,289.00
28665,15/9/4,Test91,662.00
28666,15/8/26,Test23,-6.00
28667,15/12/16,Test55,-826.00
28668,15/1/31,Test74,259.00
28669,15/10/20,Test98,-705.99
28670,15/9/19,Test1,-487.00
28671,15/2/14,Test64,924.00
28672,15/6/12,Test41,-257.00
28673,15/11/20,Test8,735.00
28674,15/5/29,Test65,-242.00
28675,15/11/22,Test49,68.00
28676,15/1/28,Test86,-108.99
28677,15/10/20,Test67,169.00
28678,15/6/27,Test71,-233.00
28679,15/12/2,Test38,358.00
28680,15/5/24,Test14,798.00
28681,15/12/29,Test5,-966.99
28682,15/11/12,Test83,-644.00
28683,15/7/6,Test22,216.00
28684,15/11/23,Test72,197.00
28685,15/5/30,Test15,-194.00
28686,15/4/27,Test15,-499.99
28687,15/12/15,Test2,388.00
28688,15/1/4,Test39,210.00
28689,15/6/21,Test59,-616.00
28690,15/2/17,Test87,-918.00
28691,15/1/13,Test42,936.99
28692,15/12/11,Test44,-892.00
28693,15/5/18,Test12,459.00
28694,15/4/13,Test79,-52.00
28695,15/3/13,Test66,388.00
28696,15/11/30,Test69,-220.00
28697,15/3/4,Test82,734.00
28698,15/5/24,Test65,-918.00
28699,15/2/9,Test82,323.00
28700,15/6/22,Test31,-108.00
28701,15/5/24,Test5,164.99
28702,15/4/9,Test51,644.00
28703,15/3/8,Test97,344.00
28704,15/8/13,Test7,-536.00
28705,15/5/3,Test41,-845.00
28706,15/4/8,Test74,422.00
28707,15/8/27,Test11,457.99
28708,15/9/9,Test82,541.99
28709,15/8/2,Test69,-916.00
28710,15/3/29,Test24,-51.99
28711,15/10/10,Test89,817.00
28712,15/10/6,Test83,-150.00
28713,15/11/1,Test46,639.00
28714,15/3/11,Test11,198.99
28715,15/7/17,Test24,43.00
28716,15/8/2,Test61,-795.99
28717,15/11/14,Test44,-578.00
28718,15/6/28,Test58,475.00
28719,15/4/12,Test12,-364.00
28720,15/3/29,Test43,89.00
28721,15/3/15,Test46,-29.00
28722,15/2/21,Test9,-843.00
28723,15/2/16,Test73,-523.99
28724,15/5/29,Test41,529.99
28725,15/2/12,Test4,-61.00
28726,15/11/30,Test90,-639.00
28727,15/7/12,Test76,-968.00
28728,15/8/14,Test46,-49.00
28729,15/10/28,Test88,981.00
28730,15/2/24,Test79,-510.00
28731,15/10/2,Test42,-72.00
28732,15/5/11,Test26,432.00
28733,15/5/22,Test76,652.00
28734,15/7/8,Test17,412.00
28735,15/11/17,Test17,22.00
28736,15/12/27,Test26,-35.00
28737,15/2/13,Test18,-62.00
28738,15/12/18,Test82,-658.00
28739,15/1/15,Test93,666.99
28740,15/9/31,Test73,317.00
28741,15/7/22,Test52,51.00
28742,15/6/24,Test98,970.00
28743,15/4/6,Test34,377.00
28744,15/5/9,Test52,-752.00
28745,15/6/14,Test39,913.00
28746,15/11/3,Test35,-117.99
28747,15/5/30,Test61,-205.00
28748,15/2/31,Test20,865.99
28749,15/8/28,Test19,-534.00
28750,15/8/26,Test25,799.00
28751,15/8/12,Test94,695.00
28752,15/11/2,Test51,-272.00
28753,15/11/1,Test90,-138.99
28754,15/6/22,Test46,-777.00
28755,15/12/21,Test51,29.00
28756,15/7/23,Test27,816.00
28757,15/10/30,Test93,710.00
28758,15/8/9,Test95,-564.00
28759,15/5/19,Test100,804.00
28760,15/2/4,Test8,493.00
28761,15/7/24,Test93,-568.00
28762,15/10/7,Test42,-882.00
28763,15/1/1,Test69,888.00
28764,15/11/12,Test36,-948.00
28765,15/10/13,Test28,714.00
28766,15/5/6,Test23,-960.00
28767,15/1/28,Test48,-56.99
28768,15/7/26,Test44,-604.00
28769,15/2/8,Test70,405.00
28770,15/9/8,Test82,804.00
28771,15/6/26,Test3,614.99
28772,15/3/27,Test59,380.00
28773,15/9/30,Test14,728.00
28774,15/6/24,Test63,-768.99
28775,15/8/9,Test6,187.00
28776,15/6/28,Test29,386.00
28777,15/1/19,Test54,-356.00
28778,15/4/1,Test84,660.00
28779,15/3/16,Test3,-407.00
28780,15/5/27,Test98,7.00
28781,15/5/31,Test66,-619.99
28782,15/9/14,Test31,-153.00
28783,15/8/9,Test4,32.00
28784,15/8/3,Test67,3.00
28785,15/1/1,Test97,-623.00
28786,15/1/8,Test97,-193.00
28787,15/12/15,Test5,-426.00
28788,15/4/31,Test52,272.00
28789,15/8/11,Test35,-160.99
28790,15/1/26,Test99,828.00
28791,15/2/14,Test88,996.00
28792,15/7/22,Test100,-761.00
28793,15/7/24,Test47,-216.00
28794,15/8/13,Test44,585.00
28795,15/9/14,Test17,962.99
28796,15/3/10,Test56,-398.00
28797,15/6/13,Test51,255.00
28798,15/4/14,Test82,288.00
28799,15/11/17,Test14,-316.00
28800,15/6/19,Test35,47.00
28801,15/4/20,Test32,45.00
28802,15/7/3,Test85,-261.99
28803,15/6/29,Test68,57.99
28804,15/9/18,Test39,799.00
28805,15/9/16,Test9,-685.00
28806,15/8/4,Test41,-39.00
28807,15/9/14,Test16,-187.00
28808,15/5/5,Test98,-685.00
28809,15/11/14,Test94,-915.00
28810,15/9/31,Test89,469.00
28811,15/8/4,Test73,-228.00
28812,15/1/8,Test53,9.00
28813,15/9/14,Test33,984.99
28814,15/3/23,Test8,672.00
28815,15/1/22,Test69,432.00
28816,15/11/28,Test41,-458.99
28817,15/2/3,Test54,-438.00
28818,15/8/23,Test13,-306.00
28819,15/12/6,Test70,232.00
28820,15/4/17,Test54,822.00
28821,15/3/6,Test67,920.00
28822,15/10/26,Test42,-759.00
28823,15/4/24,Test50,-372.00
28824,15/2/14,Test80,238.00
28825,15/7/28,Test88,352.00
28826,15/4/25,Test13,854.00
28827,15/5/11,Test87,704.00
28828,15/1/13,Test91,-884.00
28829,15/11/6,Test98,-497.00
28830,15/7/14,Test30,-762.00
28831,15/10/2,Test48,441.00
28832,15/7/30,Test27,240.00
28833,15/11/21,Test70,769.00
28834,15/5/29,Test46,-54.00
28835,15/7/3,Test52,-895.00
28836,15/11/9,Test95,889.00
28837,15/1/1,Test92,-610.99
28838,15/9/10,Test26,661.00
28839,15/1/23,Test77,-466.00
28840,15/1/24,Test53,130.00
28841,15/2/14,Test16,-104.00
28842,15/8/25,Test54,658.00
28843,15/4/25,Test12,575.00
28844,15/6/12,Test14,-460.00
28845,15/10/18,Test71,155.00
28846,15/9/11,Test68,-644.99
28847,15/5/26,Test3,157.00
28848,15/11/15,Test17,631.00
28849,15/12/10,Test84,-422.00
28850,15/9/13,Test53,183.00
28851,15/4/20,Test77,-164.00
28852,15/3/29,Test69,404.00
28853,15/10/10,Test99,922.99
28854,15/4/29,Test79,83.00
28855,15/6/11,Test83,350.00
28856,15/9/14,Test11,363.00
28857,15/6/12,Test17,-537.00
28858,15/6/1,Test2,-233.00
28859,15/7/18,Test31,-207.00
28860,15/12/25,Test100,906.99
28861,15/3/18,Test83,111.00
28862,15/2/28,Test23,822.99
28863,15/1/14,Test82,-292.00
28864,15/9/25,Test37,-27.99
28865,15/2/9,Test35,-450.00
28866,15/4/26,Test18,-424.00
28867,15/2/28,Test42,-889.00
28868,15/10/26,Test19,247.00
28869,15/12/8,Test76,997.00
28870,15/12/3,Test20,-929.00
28871,15/3/5,Test73,-605.00
28872,15/2/27,Test53,-55.00
28873,15/1/14,Test24,-358.99
28874,15/1/16,Test13,-755.00
28875,15/8/2,Test78,361.00
28876,15/9/2,Test94,-528.00
28877,15/8/16,Test81,-569.00
28878,15/1/19,Test33,702.99
28879,15/7/5,Test9,143.00
