ID,Date,Description,Amount
79527,15/1/18,Test39,-103.00
79528,15/4/30,Test70,58.99
79529,15/12/13,Test58,24.00
79530,15/12/21,Test16,465.99
79531,15/7/27,Test78,-261.00
79532,15/10/25,Test14,-852.00
79533,15/3/24,Test41,961.00
79534,15/10/26,Test29,-549.00
79535,15/5/7,Test12,-633.00
79536,15/11/4,Test42,-294.99
79537,15/1/28,Test46,113.00
79538,15/12/10,Test8,222.00
79539,15/7/23,Test93,-753.00
79540,15/12/11,Test10,-54.00
79541,15/1/11,Test93,-165.00
79542,15/3/29,Test26,241.00
79543,15/10/19,Test46,927.00
79544,15/2/22,Test26,582.00
79545,15/5/24,Test15,527.00
79546,15/8/13,Test16,956.00
79547,15/6/13,Test28,-597.00
79548,15/8/4,Test93,-271.00
79549,15/11/2,Test9,-85.00
79550,15/11/1,Test65,274.00
79551,15/7/26,Test19,-130.99
79552,15/11/8,Test32,-750.00
79553,15/1/15,Test2,-763.00
79554,15/7/23,Test74,944.00
79555,15/9/21,Test35,986.00
79556,15/2/1,Test55,-904.00
79557,15/5/12,Test26,431.00
79558,15/6/2,Test64,237.00
79559,15/8/24,Test66,958.00
79560,15/11/28,Test63,687.99
79561,15/9/22,Test28,81.99
79562,15/9/16,Test81,-941.00
79563,15/7/30,Test60,-498.00
79564,15/8/17,Test18,684.00
79565,15/6/26,Test85,-782.00
79566,15/1/12,Test80,-351.00
79567,15/8/28,Test80,124.00
79568,15/8/5,Test23,-782.00
79569,15/12/8,Test24,798.00
79570,15/5/12,Test90,-127.00
79571,15/11/5,Test24,-994.00
79572,15/12/20,Test37,135.00
79573,15/3/7,Test97,22.00
79574,15/12/24,Test14,665.00
79575,15/2/15,Test45,302.00
79576,15/8/2,Test92,627.00
79577,15/4/3,Test84,-350.99
79578,15/3/4,Test1,-703.00
79579,15/4/7,Test68,-680.00
79580,15/1/4,Test10,-688.00
79581,15/3/26,Test29,-841.00
79582,15/2/27,Test80,48.00
79583,15/10/30,Test30,593.00
79584,15/3/10,Test59,-160.00
79585,15/5/24,Test42,-108.99
79586,15/11/28,Test55,-282.99
79587,15/7/6,Test18,86.00
79588,15/8/29,Test81,-701.00
79589,15/8/1,Test71,-889.99
79590,15/5/23,Test26,584.99
79591,15/8/9,Test29,12.00
79592,15/7/10,Test74,-718.00
79593,15/7/6,Test13,-443.00
79594,15/5/27,Test41,-370.99
79595,15/7/8,Test12,420.00
79596,15/6/6,Test6,-223.00
79597,15/11/11,Test64,-572.00
79598,15/12/10,Test14,-902.00
79599,15/2/5,Test20,-955.00
79600,15/2/31,Test22,549.00
79601,15/11/31,Test88,-640.00
79602,15/4/19,Test48,-532.00
79603,15/8/10,Test17,-779.00
79604,15/9/20,Test39,-116.00
79605,15/11/15,Test81,928.99
79606,15/3/21,Test44,722.00
79607,15/12/25,Test79,181.00
79608,15/1/19,Test81,875.00
79609,15/8/12,Test21,-415.00
79610,15/9/1,Test41,807.99
79611,15/8/23,Test66,-303.00
79612,15/2/10,Test27,452.00
79613,15/2/18,Test65,-237.00
79614,15/2/22,Test32,-944.99
79615,15/7/12,Test87,41.00
79616,15/6/17,Test2,-807.99
79617,15/2/23,Test4,256.00
79618,15/8/6,Test37,-495.00
79619,15/7/18,Test42,-357.99
79620,15/8/23,Test1,-897.99
79621,15/2/1,Test38,785.00
79622,15/5/28,Test31,607.00
79623,15/2/24,Test19,-509.00
79624,15/9/7,Test7,-780.00
79625,15/11/2,Test27,182.00
79626,15/1/26,Test18,-992.00
79627,15/12/29,Test24,-407.99
79628,15/7/18,Test94,623.00
79629,15/3/24,Test73,-151.99
79630,15/12/15,Test31,386.00
79631,15/5/26,Test11,-224.00
79632,15/7/31,Test58,367.00
79633,15/10/3,Test57,353.00
79634,15/9/4,Test13,577.00
79635,15/3/27,Test96,432.00
79636,15/9/31,Test86,-155.00
79637,15/9/6,Test27,-119.00
79638,15/11/9,Test65,-658.00
79639,15/4/22,Test50,-84.00
79640,15/2/30,Test48,-691.00
79641,15/12/16,Test64,363.00
79642,15/7/2,Test64,707.00
79643,15/2/15,Test57,959.00
79644,15/4/17,Test8,-1000.00
79645,15/12/19,Test98,358.00
79646,15/8/21,Test56,169.00
79647,15/6/30,Test6,326.00
79648,15/10/17,Test97,-795.00
79649,15/6/31,Test73,-197.99
79650,15/10/15,Test99,-713.00
79651,15/5/10,Test20,126.00
79652,15/11/18,Test40,25.00
79653,15/3/4,Test78,-664.00
79654,15/4/30,Test84,-174.00
79655,15/3/17,Test79,-581.00
79656,15/9/19,Test68,257.00
79657,15/7/9,Test41,765.00
79658,15/6/6,Test38,-711.00
79659,15/10/7,Test51,741.00
79660,15/9/1,Test37,-492.00
79661,15/10/18,Test16,-360.00
79662,15/11/19,Test34,901.00
79663,15/8/18,Test80,555.00
79664,15/9/10,Test87,-925.00
79665,15/10/25,Test96,-39.00
79666,15/2/14,Test63,362.00
79667,15/5/23,Test55,731.00
79668,15/11/6,Test31,542.99
79669,15/11/24,Test13,924.00
79670,15/12/5,Test13,780.00
79671,15/4/10,Test50,-88.99
79672,15/12/24,Test26,313.00
79673,15/7/29,Test23,-141.00
79674,15/8/6,Test89,-493.99
79675,15/4/20,Test39,-131.00
79676,15/11/24,Test31,-940.00
79677,15/4/20,Test74,305.00
79678,15/1/12,Test69,172.00
79679,15/11/27,Test52,-291.00
79680,15/6/20,Test9,68.00
79681,15/1/10,Test39,889.00
79682,15/3/2,Test36,-941.00
79683,15/10/17,Test59,283.00
79684,15/9/27,Test76,-505.00
79685,15/10/2,Test72,-247.00
79686,15/1/10,Test61,690.99
79687,15/6/1,Test73,630.00
79688,15/3/13,Test69,264.00
79689,15/9/18,Test65,714.00
79690,15/6/12,Test85,-143.00
79691,15/7/11,Test65,965.00
79692,15/3/15,Test61,-204.99
79693,15/4/31,Test95,-152.99
79694,15/9/30,Test71,180.00
79695,15/9/7,Test45,-4.00
79696,15/3/13,Test70,219.00
79697,15/8/11,Test18,-706.00
79698,15/3/27,Test64,648.99
79699,15/11/4,Test22,-981.00
79700,15/8/1,Test93,398.00
79701,15/1/21,Test6,62.00
79702,15/9/6,Test28,-786.00
79703,15/9/31,Test48,493.99
79704,15/9/13,Test64,-786.00
79705,15/3/18,Test46,-877.00
79706,15/5/8,Test71,-645.00
79707,15/11/18,Test4,86.00
79708,15/4/18,Test13,-132.00
79709,15/7/26,Test97,658.00
79710,15/12/5,Test43,-146.00
79711,15/1/28,Test80,-354.99
79712,15/4/15,Test64,365.00
79713,15/7/29,Test82,973.00
79714,15/9/22,Test55,-412.00
79715,15/8/29,Test19,-921.99
79716,15/12/16,Test98,-873.00
79717,15/12/29,Test22,-383.00
79718,15/8/22,Test1,-49.00
79719,15/4/4,Test86,-834.00
79720,15/9/30,Test37,-541.00
79721,15/11/15,Test39,-596.00
79722,15/6/23,Test76,-265.00
79723,15/9/25,Test100,-324.99
79724,15/12/29,Test11,67.00
79725,15/9/23,Test40,718.00
79726,15/11/7,Test55,663.00
79727,15/12/28,Test75,381.00
79728,15/9/18,Test56,405.00
79729,15/5/29,Test86,-74.00
79730,15/7/4,Test2,-943.00
79731,15/3/30,Test74,-1000.00
79732,15/6/19,Test59,734.99
79733,15/4/8,Test17,-776.00
79734,15/8/24,Test2,706.00
79735,15/10/29,Test40,822.00
79736,15/2/2,Test2,-758.00
79737,15/8/24,Test54,-785.99
79738,15/10/16,Test36,918.00
79739,15/10/20,Test91,-608.00
79740,15/1/2,Test37,270.00
79741,15/1/18,Test10,26.99
79742,15/10/10,Test37,-142.00
79743,15/10/3,Test29,277.99
79744,15/10/30,Test56,571.00
79745,15/2/25,Test96,-383.00
79746,15/3/8,Test27,132.00
79747,15/5/5,Test75,-787.00
79748,15/6/19,Test51,-550.00
79749,15/3/15,Test48,895.00
79750,15/5/2,Test2,-982.99
79751,15/3/31,Test67,306.00
79752,15/3/27,Test92,-939.00
79753,15/6/26,Test37,766.00
79754,15/2/30,Test70,156.00
79755,15/2/11,Test38,-414.00
79756,15/11/20,Test83,-632.00
79757,15/12/24,Test56,-479.00
79758,15/4/23,Test38,302.00
79759,15/5/26,Test66,-746.00
79760,15/12/25,Test94,-736.00
79761,15/4/28,Test42,-205.99
79762,15/5/9,Test74,-183.00
79763,15/4/14,Test98,755.99
79764,15/7/9,Test98,-218.00
79765,15/9/22,Test50,-996.00
79766,15/5/14,Test11,-352.00
79767,15/7/23,Test24,-40.99
79768,15/11/9,Test88,-170.99
79769,15/5/3,Test61,-139.99
79770,15/1/2,Test26,-541.00
79771,15/12/25,Test24,-991.00
79772,15/2/26,Test66,-840.00
79773,15/7/8,Test55,67.00
79774,15/5/27,Test66,63.00
79775,15/8/7,Test45,516.00
79776,15/12/4,Test48,-888.00
79777,15/7/7,Test13,701.99
79778,15/5/5,Test97,-352.00
79779,15/2/7,Test58,773.00
79780,15/9/22,Test6,523.00
79781,15/3/8,Test29,650.99
79782,15/7/17,Test68,-239.00
79783,15/1/4,Test72,-327.00
79784,15/10/3,Test6,-762.00
79785,15/10/22,Test11,-559.00
79786,15/9/5,Test8,-376.00
79787,15/6/20,Test1,-778.00
79788,15/4/6,Test82,731.00
79789,15/6/3,Test30,-608.00
79790,15/11/14,Test31,109.00
79791,15/8/24,Test85,544.00
79792,15/11/8,Test70,-462.00
79793,15/10/25,Test98,-657.99
79794,15/1/23,Test38,5.00
79795,15/11/3,Test54,54.00
79796,15/3/15,Test99,-207.00
79797,15/10/24,Test79,42.00
79798,15/10/5,Test54,-366.99
79799,15/10/12,Test34,734.00
79800,15/6/28,Test80,-122.00
79801,15/3/27,Test82,-372.00
79802,15/2/8,Test58,195.00
79803,15/4/12,Test32,-406.00
79804,15/12/6,Test50,-571.00
79805,15/9/31,Test29,-823.00
79806,15/6/22,Test75,-939.00
79807,15/4/8,Test65,513.00
79808,15/12/25,Test31,666.00
79809,15/1/4,Test34,538.00
79810,15/9/19,Test99,-40.00
79811,15/4/5,Test34,406.00
79812,15/11/28,Test72,70.00
79813,15/10/12,Test22,447.99
79814,15/4/20,Test100,-158.00
79815,15/12/22,Test78,181.00
79816,15/12/10,Test10,-760.99
79817,15/1/15,Test59,810.99
79818,15/11/9,Test68,901.00
79819,15/9/9,Test31,882.00
79820,15/12/2,Test38,484.00
79821,15/3/11,Test87,-143.00
79822,15/8/22,Test53,-409.00
79823,15/2/15,Test43,106.00
79824,15/4/4,Test84,59.00
79825,15/5/20,Test38,-101.00
79826,15/6/12,Test69,-245.99
79827,15/11/28,Test73,-912.99
79828,15/9/30,Test1,152.00
79829,15/11/21,Test29,828.00
79830,15/10/20,Test2,628.00
79831,15/3/12,Test89,-755.00
79832,15/2/16,Test66,-446.00
79833,15/5/7,Test50,868.99
79834,15/8/25,Test19,98.00
79835,15/2/27,Test97,236.00
79836,15/10/19,Test39,612.00
79837,15/3/6,Test84,-826.99
79838,15/10/22,Test49,-370.99
79839,15/4/13,Test29,-677.00
79840,15/7/4,Test89,-820.00
79841,15/4/14,Test90,-126.00
79842,15/5/19,Test62,-385.00
79843,15/10/31,Test1,-694.00
79844,15/8/29,Test88,325.00
79845,15/8/24,Test5,702.00
79846,15/3/9,Test60,142.00
79847,15/4/29,Test46,143.00
79848,15/1/24,Test7,540.00
79849,15/10/23,Test9,462.99
79850,15/10/15,Test3,382.00
79851,15/4/26,Test70,412.00
79852,15/7/3,Test70,-606.00
79853,15/9/14,Test35,-552.00
79854,15/12/1,Test2,-787.00
79855,15/7/13,Test23,864.00
79856,15/6/8,Test17,335.00
79857,15/12/22,Test43,251.00
79858,15/10/3,Test86,-103.99
79859,15/5/20,Test29,172.00
79860,15/10/24,Test54,-614.00
79861,15/9/6,Test1,-348.00
79862,15/6/14,Test28,-582.00
79863,15/5/28,Test1,856.00
79864,15/10/5,Test10,946.99
79865,15/1/18,Test63,-460.00
79866,15/5/26,Test11,693.00
79867,15/1/4,Test86,-41.99
79868,15/10/14,Test51,799.00
79869,15/11/8,Test100,413.00
79870,15/1/19,Test95,-68.00
79871,15/8/3,Test73,895.00
79872,15/11/5,Test98,145.00
79873,15/9/2,Test68,-499.00
79874,15/8/21,Test98,989.99
79875,15/1/6,Test89,-718.99
79876,15/6/7,Test18,307.00
79877,15/7/22,Test40,-398.00
79878,15/2/5,Test99,-899.00
79879,15/7/3,Test41,-847.00
79880,15/4/30,Test33,433.00
79881,15/4/28,Test42,464.00
79882,15/7/16,Test44,751.99
79883,15/5/3,Test42,-406.99
79884,15/2/1,Test8,-120.00
79885,15/5/31,Test11,303.00
79886,15/4/14,Test74,-478.99
79887,15/11/3,Test78,401.00
79888,15/10/15,Test73,-829.00
79889,15/12/26,Test29,386.99
79890,15/2/21,Test17,118.00
79891,15/11/29,Test37,-824.00
79892,15/2/24,Test67,791.00
79893,15/6/27,Test72,131.00
79894,15/9/2,Test9,131.00
79895,15/8/13,Test49,143.00
79896,15/3/18,Test66,52.00
79897,15/2/30,Test39,-713.00
79898,15/7/23,Test66,-379.99
79899,15/1/19,Test45,402.00
79900,15/10/15,Test20,656.00
79901,15/12/26,Test69,-338.00
79902,15/6/25,Test4,619.00
79903,15/9/31,Test7,88.00
79904,15/8/31,Test28,-320.00
79905,15/8/15,Test61,954.00
79906,15/12/13,Test94,315.99
79907,15/2/13,Test3,428.00
79908,15/6/5,Test68,-880.00
79909,15/5/23,Test62,-354.99
79910,15/12/19,Test40,-317.00
79911,15/4/29,Test4,-313.00
79912,15/9/14,Test47,-786.99
79913,15/9/4,Test59,51.00
79914,15/2/12,Test84,-236.99
79915,15/7/13,Test64,78.00
79916,15/10/9,Test92,-614.99
79917,15/1/29,Test38,713.00
79918,15/2/10,Test67,-969.00
79919,15/11/16,Test49,925.00
79920,15/7/12,Test67,-385.00
79921,15/7/15,Test85,805.00
79922,15/11/9,Test89,-366.00
79923,15/4/24,Test56,-64.00
79924,15/12/6,Test28,-791.99
79925,15/9/17,Test100,926.00
79926,15/3/24,Test94,221.00
79927,15/12/26,Test42,-74.00
79928,15/9/12,Test14,933.00
79929,15/8/12,Test67,319.99
79930,15/8/13,Test26,-812.00
79931,15/2/17,Test76,-975.00
79932,15/1/5,Test75,-199.00
79933,15/3/11,Test32,214.00
79934,15/10/12,Test90,-884.00
79935,15/11/25,Test95,-482.00
79936,15/4/15,Test68,-198.00
79937,15/7/20,Test75,-621.00
79938,15/5/14,Test98,-608.00
79939,15/1/30,Test65,187.00
79940,15/10/18,Test56,-408.00
79941,15/4/1,Test77,154.00
79942,15/6/20,Test52,-779.00
79943,15/3/29,Test44,-99.00
79944,15/7/14,Test1,313.00
79945,15/4/17,Test73,22.99
79946,15/10/5,Test1,-342.00
79947,15/11/8,Test66,900.00
79948,15/7/17,Test57,-359.00
79949,15/2/18,Test74,619.00
79950,15/12/24,Test50,749.00
79951,15/2/12,Test50,375.99
79952,15/4/10,Test42,619.00
79953,15/9/28,Test20,79.00
79954,15/7/5,Test100,-668.00
79955,15/10/4,Test7,651.00
79956,15/1/6,Test91,-471.99
79957,15/4/29,Test31,-695.00
79958,15/6/15,Test81,571.00
79959,15/2/4,Test2,-729.00
79960,15/10/3,Test49,-771.00
79961,15/11/4,Test67,829.00
79962,15/4/31,Test81,-288.00
79963,15/9/31,Test35,-886.00
79964,15/9/28,Test18,420.00
79965,15/12/17,Test41,232.00
79966,15/4/7,Test5,-276.00
79967,15/6/16,Test28,-48.00
79968,15/3/28,Test85,-931.00
79969,15/9/28,Test99,-48.00
79970,15/1/21,Test75,-212.00
79971,15/4/13,Test99,265.00
79972,15/12/9,Test28,-73.00
79973,15/9/22,Test17,-762.00
79974,15/1/21,Test63,614.00
79975,15/12/16,Test35,130.00
79976,15/7/23,Test56,-222.00
79977,15/10/20,Test22,227.99
79978,15/2/1,Test50,-72.00
79979,15/9/25,Test73,-137.00
79980,15/9/21,Test57,715.00
79981,15/7/1,Test22,505.00
79982,15/5/1,Test83,-88.00
79983,15/1/18,Test56,-690.00
79984,15/6/20,Test42,-657.00
79985,15/5/20,Test62,-109.99
79986,15/6/17,Test10,-530.00
79987,15/7/7,Test51,-686.00
79988,15/1/26,Test72,731.00
79989,15/6/5,Test1,-708.00
79990,15/12/13,Test95,-760.00
79991,15/10/7,Test78,-328.00
79992,15/9/27,Test96,-653.00
79993,15/3/21,Test9,-70.00
79994,15/8/13,Test40,-947.00
79995,15/6/28,Test62,-99.00
79996,15/10/2,Test6,-552.00
79997,15/8/22,Test10,265.00
79998,15/5/13,Test14,664.00
79999,15/10/11,Test37,-261.00
80000,15/10/6,Test67,-113.00
80001,15/10/7,Test48,-546.00
80002,15/4/2,Test2,771.99
80003,15/5/5,Test79,-528.00
80004,15/8/24,Test72,-250.00
80005,15/9/30,Test71,-197.00
80006,15/4/28,Test39,136.00
80007,15/12/29,Test13,13.00
80008,15/12/14,Test46,-617.99
80009,15/1/29,Test21,-264.99
80010,15/1/26,Test22,-953.00
80011,15/7/12,Test35,616.00
80012,15/10/23,Test66,-717.00
80013,15/7/3,Test23,-786.00
80014,15/9/12,Test94,-398.00
80015,15/10/30,Test65,877.00
80016,15/3/5,Test11,-777.00
80017,15/9/18,Test45,261.00
80018,15/1/20,Test42,550.00
80019,15/3/19,Test94,-271.00
80020,15/1/26,Test96,-702.00
80021,15/6/27,Test63,622.99
80022,15/1/6,Test47,-530.99
80023,15/9/23,Test56,715.00
80024,15/3/14,Test100,-440.00
80025,15/6/11,Test20,195.00
80026,15/6/11,Test88,587.00
80027,15/4/22,Test54,785.99
80028,15/10/30,Test28,347.00
80029,15/3/1,Test35,342.00
80030,15/9/14,Test68,-815.00
80031,15/11/1,Test24,-283.00
80032,15/2/30,Test11,783.00
80033,15/11/18,Test62,554.00
80034,15/10/4,Test72,-974.00
80035,15/9/12,Test47,-329.00
80036,15/6/26,Test92,-617.00
80037,15/12/25,Test39,660.00
80038,15/8/8,Test94,-990.99
80039,15/2/24,Test5,837.00
80040,15/7/24,Test30,376.00
80041,15/5/14,Test59,-184.00
80042,15/11/16,Test78,-6.99
80043,15/5/9,Test8,520.00
80044,15/4/14,Test24,253.99
80045,15/7/13,Test49,20.00
80046,15/4/30,Test93,133.00
80047,15/7/17,Test67,-717.00
80048,15/10/3,Test60,819.00
80049,15/8/16,Test1,394.99
80050,15/3/17,Test23,605.99
80051,15/12/30,Test59,329.00
80052,15/10/1,Test46,988.99
80053,15/1/2,Test27,65.00
80054,15/1/17,Test61,537.00
80055,15/6/29,Test35,464.00
80056,15/9/10,Test85,946.00
80057,15/3/4,Test8,-993.00
80058,15/5/9,Test67,873.00
80059,15/12/7,Test49,948.00
80060,15/3/10,Test42,-416.00
80061,15/12/18,Test6,988.00
80062,15/5/30,Test37,173.00
80063,15/6/10,Test58,-563.00
80064,15/11/22,Test17,913.00
80065,15/11/3,Test5,-810.99
80066,15/7/7,Test14,127.00
80067,15/4/14,Test27,484.99
80068,15/6/14,Test25,468.00
80069,15/12/23,Test17,81.00
80070,15/10/21,Test40,404.99
80071,15/8/18,Test39,-390.00
80072,15/8/14,Test79,-145.00
80073,15/8/19,Test41,958.00
80074,15/2/12,Test77,-616.00
80075,15/2/27,Test46,-452.00
80076,15/10/8,Test85,-832.00
80077,15/9/31,Test52,-815.00
80078,15/8/19,Test1,840.99
80079,15/3/6,Test36,-350.00
80080,15/3/7,Test69,-473.00
80081,15/9/7,Test54,-366.00
80082,15/9/31,Test38,-816.00
80083,15/5/28,Test59,-754.00
80084,15/7/20,Test16,891.99
80085,15/9/1,Test98,109.00
80086,15/4/4,Test57,-747.00
80087,15/6/20,Test2,-336.99
80088,15/10/9,Test8,166.99
80089,15/9/15,Test2,-102.00
80090,15/4/26,Test50,-821.00
80091,15/11/29,Test55,-184.00
80092,15/10/30,Test13,902.00
80093,15/7/20,Test45,-745.99
80094,15/1/7,Test59,-316.00
80095,15/8/6,Test76,-846.00
80096,15/5/14,Test60,808.99
80097,15/12/31,Test1,-747.00
80098,15/2/18,Test60,56.00
80099,15/8/16,Test60,-883.99
80100,15/11/28,Test93,145.00
80101,15/9/18,Test14,-931.00
80102,15/9/15,Test46,953.00
80103,15/7/15,Test28,-65.00
80104,15/5/27,Test94,278.00
80105,15/7/9,Test70,-233.00
80106,15/1/28,Test83,-255.00
80107,15/10/5,Test5,25.00
80108,15/10/29,Test72,114.00
80109,15/12/24,Test87,-269.00
80110,15/6/4,Test19,139.00
80111,15/12/12,Test30,-767.00
80112,15/2/24,Test91,-181.99
80113,15/5/2,Test82,-588.00
80114,15/11/31,Test62,-546.00
80115,15/1/22,Test73,49.00
80116,15/12/6,Test100,938.00
80117,15/2/11,Test52,-69.00
80118,15/9/27,Test2,225.99
80119,15/10/15,Test30,995.00
80120,15/4/28,Test40,-208.00
80121,15/5/13,Test100,926.00
80122,15/1/18,Test1,961.99
80123,15/1/13,Test83,-906.99
80124,15/4/23,Test34,-765.00
80125,15/11/24,Test52,940.00
80126,15/1/10,Test19,-824.00
80127,15/8/8,Test81,46.00
80128,15/5/22,Test93,-51.00
80129,15/5/11,Test49,-438.00
80130,15/8/24,Test47,390.99
80131,15/3/20,Test93,530.00
80132,15/4/3,Test11,484.00
80133,15/2/31,Test54,685.00
80134,15/12/30,Test67,-466.00
80135,15/3/24,Test6,-522.00
80136,15/4/15,Test15,318.00
80137,15/12/19,Test42,-418.99
80138,15/5/11,Test82,-61.00
80139,15/1/20,Test46,130.00
80140,15/11/24,Test18,872.00
80141,15/2/14,Test40,-776.00
80142,15/7/4,Test5,-247.00
80143,15/1/10,Test85,981.00
80144,15/11/25,Test1,-603.00
80145,15/12/16,Test87,354.00
80146,15/10/22,Test4,825.00
80147,15/7/1,Test50,-85.00
80148,15/4/29,Test76,-290.00
80149,15/5/26,Test78,-80.00
80150,15/7/5,Test89,910.00
80151,15/6/22,Test93,227.00
80152,15/11/14,Test89,-319.99
80153,15/11/2,Test81,-222.99
80154,15/4/5,Test78,-663.99
80155,15/10/4,Test15,-419.00
80156,15/4/20,Test87,-657.99
80157,15/11/13,Test37,528.99
80158,15/3/13,Test40,674.00
80159,15/1/3,Test17,706.00
80160,15/2/5,Test25,170.99
80161,15/11/21,Test45,-258.00
80162,15/10/28,Test47,-555.00
80163,15/1/29,Test88,35.00
80164,15/7/12,Test15,115.00
80165,15/8/18,Test80,-226.99
80166,15/7/29,Test100,-639.99
80167,15/9/5,Test96,-747.00
80168,15/2/10,Test69,625.00
80169,15/5/27,Test3,-791.00
80170,15/4/17,Test38,-813.00
80171,15/4/13,Test20,-31.00
80172,15/9/7,Test24,-964.00
80173,15/12/21,Test28,-764.00
80174,15/3/20,Test44,837.00
80175,15/5/28,Test66,484.00
80176,15/3/4,Test28,-483.00
80177,15/5/1,Test89,-857.00
80178,15/4/12,Test23,-760.99
80179,15/5/24,Test31,-203.00
80180,15/4/6,Test40,338.00
80181,15/9/16,Test30,-492.00
80182,15/10/10,Test77,-684.00
80183,15/6/20,Test14,885.00
80184,15/12/7,Test8,843.99
80185,15/10/29,Test44,-843.99
80186,15/12/15,Test24,-625.00
80187,15/8/11,Test29,-577.00
80188,15/5/13,Test73,371.00
80189,15/11/5,Test55,-39.00
80190,15/3/30,Test65,-8.00
80191,15/9/24,Test21,-416.00
80192,15/2/27,Test48,-449.00
80193,15/8/22,Test70,946.00
80194,15/7/10,Test18,-542.00
80195,15/2/19,Test72,-795.00
80196,15/6/1,Test86,221.00
80197,15/5/23,Test33,-99.00
80198,15/5/22,Test74,-894.00
80199,15/7/15,Test57,-732.00
80200,15/8/2,Test58,826.00
80201,15/10/25,Test39,-999.99
80202,15/8/17,Test23,-681.99
80203,15/9/31,Test30,681.00
80204,15/12/28,Test82,-56.00
80205,15/6/22,Test43,824.00
80206,15/7/11,Test45,715.00
80207,15/7/9,Test99,353.00
80208,15/4/17,Test4,531.00
80209,15/11/10,Test63,-159.99
80210,15/2/18,Test39,465.00
80211,15/8/29,Test2,-719.00
80212,15/6/20,Test89,-781.00
80213,15/6/1,Test75,201.00
80214,15/3/19,Test48,-466.00
80215,15/5/8,Test89,401.00
80216,15/9/11,Test99,801.00
80217,15/1/20,Test60,-250.00
80218,15/2/20,Test44,397.00
80219,15/4/27,Test42,-902.00
80220,15/4/5,Test77,-845.00
80221,15/5/8,Test74,230.00
80222,15/5/9,Test17,458.99
80223,15/12/23,Test58,-423.00
80224,15/12/16,Test69,-145.00
80225,15/4/18,Test44,-822.99
80226,15/2/16,Test54,-362.99
80227,15/5/15,Test96,-358.00
80228,15/9/9,Test64,-274.99
80229,15/8/13,Test99,987.99
80230,15/10/21,Test72,-921.00
80231,15/3/18,Test49,-831.99
80232,15/5/13,Test20,-715.99
80233,15/12/17,Test21,-778.99
80234,15/6/12,Test29,593.00
80235,15/12/9,Test34,769.99
80236,15/3/15,Test28,-130.99
80237,15/7/13,Test58,147.99
80238,15/7/27,Test17,892.00
80239,15/10/3,Test19,-121.00
80240,15/7/19,Test70,10.00
80241,15/10/18,Test16,715.00
80242,15/9/3,Test11,-770.00
80243,15/2/17,Test64,-841.00
80244,15/1/3,Test40,671.99
80245,15/6/15,Test31,-974.00
80246,15/12/3,Test56,-285.00
80247,15/3/7,Test32,-50.00
80248,15/3/5,Test30,443.00
80249,15/9/22,Test77,149.00
80250,15/7/21,Test95,233.00
80251,15/12/6,Test82,-265.99
80252,15/1/6,Test40,-716.00
80253,15/4/21,Test13,603.00
80254,15/12/15,Test99,-697.00
80255,15/11/4,Test25,-564.00
80256,15/2/2,Test16,-551.00
80257,15/6/13,Test32,-343.00
80258,15/5/3,Test100,-448.00
80259,15/12/13,Test11,-534.00
80260,15/3/13,Test32,-77.00
80261,15/8/6,Test25,-627.99
80262,15/6/26,Test31,-698.99
80263,15/1/1,Test94,488.99
80264,15/8/5,Test89,867.00
80265,15/6/3,Test100,111.00
80266,15/10/25,Test85,-110.00
80267,15/5/30,Test52,-357.00
80268,15/5/21,Test99,556.00
80269,15/5/31,Test42,-301.00
80270,15/9/18,Test58,938.99
80271,15/9/6,Test22,454.00
80272,15/3/24,Test53,-777.00
80273,15/9/16,Test87,183.00
80274,15/8/1,Test91,-139.00
80275,15/3/23,Test31,-731.00
80276,15/4/23,Test35,-76.00
80277,15/10/31,Test37,-514.00
80278,15/7/11,Test71,-279.99
80279,15/12/31,Test37,-987.00
80280,15/6/17,Test22,867.00
80281,15/7/6,Test37,977.00
80282,15/8/11,Test91,589.00
80283,15/3/27,Test53,709.99
80284,15/3/20,Test81,-989.00
80285,15/6/5,Test71,-49.00
80286,15/6/2,Test35,842.00
80287,15/12/13,Test50,-248.00
80288,15/1/10,Test64,325.00
80289,15/3/20,Test80,-451.99
80290,15/8/11,Test23,-786.00
80291,15/2/27,Test72,-160.99
80292,15/1/16,Test23,257.00
80293,15/5/3,Test92,-227.00
80294,15/7/27,Test51,-507.00
80295,15/3/15,Test89,-519.00
80296,15/11/28,Test41,777.00
80297,15/9/12,Test96,-313.00
80298,15/3/11,Test56,-733.99
80299,15/6/29,Test34,-353.00
80300,15/9/14,Test48,-630.00
80301,15/12/31,Test34,385.00
80302,15/12/3,Test53,596.00
80303,15/3/14,Test69,-199.00
80304,15/12/4,Test5,964.00
80305,15/2/5,Test31,-958.00
80306,15/9/28,Test3,82.99
80307,15/12/12,Test41,401.00
80308,15/3/14,Test33,227.00
80309,15/10/1,Test11,-742.00
80310,15/2/10,Test39,-257.99
80311,15/6/28,Test89,-896.00
80312,15/5/28,Test2,-324.00
80313,15/3/6,Test6,-246.00
80314,15/2/16,Test58,829.00
80315,15/8/8,Test9,680.99
80316,15/2/29,Test28,513.00
80317,15/12/30,Test87,67.99
80318,15/9/7,Test90,507.00
80319,15/8/18,Test71,-1.00
80320,15/4/29,Test61,711.99
80321,15/2/13,Test6,-280.99
80322,15/4/25,Test5,334.00
80323,15/11/3,Test61,36.00
