ID,Date,Description,Amount
13407,15/4/5,Test98,-826.00
13408,15/7/29,Test28,729.00
13409,15/11/1,Test77,237.00
13410,15/8/26,Test52,-246.00
13411,15/1/18,Test89,992.99
13412,15/2/4,Test86,507.00
13413,15/10/26,Test10,640.99
13414,15/9/1,Test50,767.00
13415,15/12/10,Test97,-87.00
13416,15/6/12,Test22,846.00
13417,15/11/29,Test72,-605.00
13418,15/1/15,Test97,-91.00
13419,15/11/4,Test96,635.00
13420,15/7/4,Test68,39.00
13421,15/5/25,Test39,452.99
13422,15/1/9,Test21,882.00
13423,15/4/17,Test44,-424.00
13424,15/4/20,Test86,-95.99
13425,15/4/8,Test66,507.99
13426,15/4/5,Test27,987.00
13427,15/11/21,Test50,-607.00
13428,15/1/10,Test93,-793.00
13429,15/2/29,Test25,-239.99
13430,15/2/11,Test78,-854.00
13431,15/5/13,Test64,-197.00
13432,15/11/17,Test20,752.00
13433,15/10/5,Test45,-624.00
13434,15/4/11,Test55,565.00
13435,15/12/5,Test47,-638.00
13436,15/1/31,Test31,-847.00
13437,15/2/31,Test8,431.00
13438,15/10/25,Test51,-826.00
13439,15/6/21,Test96,-620.99
13440,15/3/9,Test98,-854.00
13441,15/3/24,Test93,529.00
13442,15/5/14,Test78,129.00
13443,15/11/27,Test43,806.00
13444,15/12/16,Test58,-632.00
13445,15/5/4,Test9,-525.00
13446,15/7/3,Test100,644.99
13447,15/3/12,Test13,517.00
13448,15/6/8,Test37,-376.00
13449,15/5/3,Test81,294.99
13450,15/8/10,Test37,-646.00
13451,15/10/29,Test1,-790.00
13452,15/10/4,Test48,188.99
13453,15/9/10,Test70,-645.00
13454,15/1/24,Test72,941.00
13455,15/6/22,Test72,-999.00
13456,15/6/10,Test72,558.00
13457,15/9/22,Test29,-251.00
13458,15/11/30,Test32,943.00
13459,15/1/22,Test98,-978.00
13460,15/10/14,Test72,-615.00
13461,15/12/18,Test53,498.00
13462,15/6/16,Test87,-435.00
13463,15/12/10,Test92,458.00
13464,15/2/24,Test56,913.00
13465,15/7/10,Test44,906.00
13466,15/11/18,Test76,-270.00
13467,15/4/14,Test53,-282.00
13468,15/8/23,Test61,225.00
13469,15/5/7,Test96,-907.99
13470,15/6/3,Test34,443.99
13471,15/7/28,Test4,-592.00
13472,15/7/25,Test50,404.00
13473,15/7/28,Test50,-598.00
13474,15/1/30,Test20,601.00
13475,15/1/16,Test59,-864.00
13476,15/7/6,Test2,-451.00
13477,15/5/31,Test32,486.00
13478,15/9/22,Test61,937.00
13479,15/1/24,Test61,240.99
13480,15/12/11,Test6,-758.00
13481,15/10/11,Test86,926.00
13482,15/5/27,Test67,-689.00
13483,15/5/14,Test71,13.00
13484,15/4/19,Test50,-575.00
13485,15/1/19,Test44,872.00
13486,15/12/9,Test93,350.00
13487,15/10/10,Test93,21.00
13488,15/7/27,Test7,87.99
13489,15/9/16,Test95,-24.00
13490,15/10/8,Test42,425.00
13491,15/11/5,Test15,240.00
13492,15/2/29,Test89,-643.00
13493,15/3/25,Test39,-927.99
13494,15/4/9,Test32,437.99
13495,15/11/13,Test51,-158.99
13496,15/7/17,Test63,-445.00
13497,15/4/30,Test42,-837.00
13498,15/8/27,Test34,-96.00
13499,15/1/27,Test51,-920.00
13500,15/11/11,Test16,-321.00
13501,15/7/11,Test43,-282.00
13502,15/1/28,Test88,-843.00
13503,15/7/15,Test27,-392.00
13504,15/7/30,Test7,-858.00
13505,15/4/17,Test71,14.00
13506,15/3/20,Test59,-135.00
13507,15/8/28,Test50,-883.00
13508,15/6/3,Test67,890.00
13509,15/1/2,Test81,-528.99
13510,15/5/1,Test1,632.00
13511,15/2/29,Test72,-992.00
13512,15/1/23,Test90,-453.00
13513,15/9/29,Test80,-761.00
13514,15/9/30,Test12,-390.00
13515,15/1/22,Test50,737.00
13516,15/9/28,Test48,470.00
13517,15/1/8,Test14,-228.00
13518,15/2/4,Test63,242.00
13519,15/7/6,Test87,-910.00
13520,15/2/5,Test42,-137.00
13521,15/1/19,Test45,300.99
13522,15/11/25,Test16,-59.00
13523,15/7/10,Test95,215.00
13524,15/8/14,Test25,899.00
13525,15/6/12,Test58,-667.99
13526,15/9/11,Test5,44.00
13527,15/1/25,Test3,-807.00
13528,15/8/10,Test52,196.99
13529,15/5/31,Test47,783.00
13530,15/6/16,Test96,-972.00
13531,15/6/31,Test10,-742.00
13532,15/11/25,Test97,213.00
13533,15/7/20,Test1,-431.99
13534,15/4/25,Test24,-715.00
13535,15/8/15,Test76,-728.00
13536,15/3/23,Test22,856.00
13537,15/1/27,Test43,102.00
13538,15/4/20,Test1,678.00
13539,15/12/18,Test42,64.99
13540,15/11/9,Test77,-287.99
13541,15/1/3,Test83,368.00
13542,15/10/26,Test68,565.00
13543,15/4/20,Test31,457.00
13544,15/10/20,Test61,-35.00
13545,15/6/12,Test54,-491.00
13546,15/6/21,Test73,-920.00
13547,15/10/28,Test90,-851.00
13548,15/10/30,Test10,666.00
13549,15/3/21,Test49,8.00
13550,15/2/6,Test92,464.99
13551,15/4/26,Test31,-408.00
13552,15/5/29,Test67,16.00
13553,15/12/19,Test59,-447.00
13554,15/12/16,Test15,538.00
13555,15/1/19,Test91,-805.99
13556,15/2/6,Test39,517.00
13557,15/8/23,Test24,-74.00
13558,15/9/5,Test13,-971.00
13559,15/6/19,Test99,113.00
13560,15/11/11,Test26,-277.00
13561,15/11/3,Test61,-867.00
13562,15/1/8,Test68,812.00
13563,15/11/4,Test25,-475.00
13564,15/5/29,Test84,-7.00
13565,15/8/19,Test35,548.99
13566,15/9/19,Test16,705.00
13567,15/2/22,Test34,656.00
13568,15/8/26,Test6,-288.00
13569,15/12/29,Test48,619.99
13570,15/2/13,Test21,238.00
13571,15/8/22,Test39,-870.00
13572,15/4/4,Test68,-97.00
13573,15/4/24,Test31,500.00
13574,15/9/30,Test50,-362.00
13575,15/8/20,Test56,-265.00
13576,15/1/25,Test12,195.00
13577,15/8/3,Test15,108.00
13578,15/10/24,Test79,-978.00
13579,15/11/3,Test41,861.00
13580,15/12/13,Test34,822.00
13581,15/7/12,Test31,235.00
13582,15/4/18,Test37,-468.99
13583,15/3/24,Test82,897.00
13584,15/8/28,Test52,-531.00
13585,15/8/23,Test2,-176.00
13586,15/2/25,Test34,11.00
13587,15/7/4,Test48,670.00
13588,15/4/6,Test79,761.00
13589,15/1/7,Test28,702.00
13590,15/11/11,Test90,-42.00
13591,15/12/4,Test21,611.00
13592,15/1/3,Test61,276.00
13593,15/6/3,Test96,-109.00
13594,15/2/2,Test89,938.00
13595,15/3/11,Test73,-292.00
13596,15/1/22,Test95,-454.00
13597,15/6/30,Test85,-791.99
13598,15/12/20,Test88,725.00
13599,15/1/1,Test79,33.00
13600,15/10/10,Test37,480.00
13601,15/9/13,Test80,736.00
13602,15/11/18,Test39,698.00
13603,15/7/16,Test74,536.99
13604,15/6/15,Test72,871.00
13605,15/9/23,Test75,354.00
13606,15/3/30,Test25,-805.00
13607,15/4/2,Test75,-946.00
13608,15/8/21,Test80,-208.00
13609,15/5/12,Test16,-877.99
13610,15/1/17,Test7,193.00
13611,15/2/22,Test1,-64.00
13612,15/7/20,Test38,304.00
13613,15/9/4,Test85,-593.00
13614,15/11/17,Test95,703.00
13615,15/9/15,Test35,-853.00
13616,15/5/26,Test55,858.99
13617,15/1/15,Test1,156.99
13618,15/7/22,Test32,142.00
13619,15/6/5,Test27,-426.00
13620,15/8/30,Test30,612.00
13621,15/7/2,Test93,-593.00
13622,15/4/29,Test95,253.00
13623,15/2/11,Test63,-267.00
13624,15/2/21,Test58,261.00
13625,15/9/13,Test64,678.00
13626,15/8/28,Test21,-343.00
13627,15/10/3,Test62,577.00
13628,15/6/11,Test12,506.00
13629,15/8/18,Test74,901.00
13630,15/3/5,Test13,152.00
13631,15/9/16,Test53,311.99
13632,15/11/23,Test97,-997.00
13633,15/10/6,Test57,835.00
13634,15/8/17,Test13,671.00
13635,15/4/15,Test4,-168.00
13636,15/12/20,Test97,-409.00
13637,15/8/26,Test58,299.99
13638,15/4/2,Test37,-270.99
13639,15/11/15,Test27,89.00
13640,15/10/5,Test73,-416.00
13641,15/3/25,Test15,-103.00
13642,15/5/13,Test63,-795.00
13643,15/6/28,Test22,16.00
13644,15/12/10,Test57,-317.99
13645,15/10/9,Test3,928.00
13646,15/2/30,Test30,-10.00
13647,15/12/28,Test25,481.00
13648,15/2/18,Test81,524.00
13649,15/11/27,Test48,-79.00
13650,15/1/2,Test12,-858.00
13651,15/4/29,Test72,-963.00
13652,15/1/24,Test76,706.00
13653,15/9/16,Test90,23.00
13654,15/6/15,Test44,839.00
13655,15/9/16,Test94,145.00
13656,15/9/25,Test51,-484.00
13657,15/12/11,Test69,-673.00
13658,15/3/16,Test40,-766.00
13659,15/4/16,Test24,948.00
13660,15/3/6,Test27,-617.00
13661,15/9/7,Test6,920.00
13662,15/7/17,Test81,332.99
13663,15/4/7,Test42,546.00
13664,15/9/23,Test34,595.99
13665,15/6/17,Test42,-733.00
13666,15/7/31,Test100,-936.00
13667,15/6/22,Test49,942.99
13668,15/2/13,Test27,-809.99
13669,15/1/25,Test48,-922.99
13670,15/12/3,Test16,-413.99
13671,15/9/26,Test71,-918.00
13672,15/1/21,Test70,300.99
13673,15/12/20,Test47,133.99
13674,15/8/10,Test6,-856.00
13675,15/1/29,Test89,-487.00
13676,15/7/13,Test12,145.00
13677,15/1/30,Test23,-411.00
13678,15/4/17,Test92,-280.00
13679,15/5/9,Test56,329.00
13680,15/3/8,Test18,380.99
13681,15/8/8,Test13,-716.00
13682,15/1/23,Test37,349.00
13683,15/2/5,Test63,773.99
13684,15/1/19,Test21,-601.00
13685,15/7/13,Test37,-186.00
13686,15/9/27,Test80,-644.00
13687,15/7/23,Test18,-941.99
13688,15/12/27,Test57,-111.00
13689,15/1/13,Test29,454.00
13690,15/1/27,Test5,338.00
13691,15/4/5,Test16,744.00
13692,15/5/17,Test34,-360.00
13693,15/2/29,Test89,702.00
13694,15/4/12,Test91,233.99
13695,15/11/11,Test31,716.00
13696,15/1/16,Test93,-111.00
13697,15/1/13,Test28,153.00
13698,15/11/13,Test20,680.00
13699,15/8/29,Test24,-896.99
13700,15/12/5,Test89,-167.00
13701,15/12/28,Test74,-414.99
13702,15/7/29,Test29,-924.00
13703,15/2/13,Test2,822.00
13704,15/4/6,Test81,177.00
13705,15/4/14,Test33,-906.00
13706,15/5/26,Test10,765.00
13707,15/7/5,Test40,177.00
13708,15/12/12,Test10,-796.00
13709,15/10/20,Test38,439.00
13710,15/3/2,Test26,-964.00
13711,15/2/23,Test62,267.00
13712,15/10/18,Test81,441.00
13713,15/2/30,Test69,34.00
13714,15/11/14,Test36,846.00
13715,15/5/26,Test15,-457.99
13716,15/6/24,Test52,26.00
13717,15/8/22,Test91,653.00
13718,15/9/16,Test13,-183.00
13719,15/2/29,Test21,793.00
13720,15/3/3,Test31,642.00
13721,15/11/7,Test17,656.00
13722,15/2/8,Test14,-158.00
13723,15/7/5,Test20,968.00
13724,15/4/31,Test4,183.00
13725,15/3/23,Test76,-342.00
13726,15/9/27,Test21,316.00
13727,15/7/3,Test74,528.00
13728,15/5/15,Test24,432.00
13729,15/3/12,Test53,839.00
13730,15/12/6,Test75,174.00
13731,15/10/14,Test68,342.00
13732,15/5/29,Test88,630.00
13733,15/7/21,Test76,128.99
13734,15/7/8,Test41,-279.00
13735,15/12/4,Test59,647.00
13736,15/9/6,Test41,-911.00
13737,15/3/28,Test14,-197.00
13738,15/8/7,Test22,-99.00
13739,15/6/6,Test76,908.99
13740,15/3/5,Test71,-338.00
13741,15/1/1,Test99,-33.00
13742,15/8/13,Test8,98.99
13743,15/11/14,Test96,-521.99
13744,15/7/12,Test14,785.00
13745,15/11/8,Test35,703.00
13746,15/8/4,Test51,505.00
13747,15/8/1,Test35,-113.99
13748,15/10/15,Test25,-597.00
13749,15/5/14,Test68,-704.99
13750,15/8/15,Test88,386.99
13751,15/2/27,Test39,-991.00
13752,15/8/7,Test68,526.00
13753,15/11/11,Test38,-308.00
13754,15/8/11,Test36,852.00
13755,15/5/24,Test65,-369.00
13756,15/10/26,Test100,969.00
13757,15/9/15,Test43,-712.99
13758,15/7/19,Test39,887.00
13759,15/8/6,Test46,-281.99
13760,15/12/20,Test98,43.00
13761,15/10/9,Test9,-431.00
13762,15/6/16,Test53,-416.00
13763,15/10/16,Test40,-126.00
13764,15/2/17,Test46,515.00
13765,15/12/23,Test95,493.00
13766,15/7/28,Test100,-411.00
13767,15/7/10,Test65,-253.99
13768,15/3/31,Test65,952.00
13769,15/12/21,Test33,-138.00
13770,15/6/18,Test32,-749.99
13771,15/7/8,Test74,-90.00
13772,15/8/6,Test43,-118.00
13773,15/7/24,Test18,214.00
13774,15/9/2,Test78,-71.00
13775,15/1/3,Test79,712.00
13776,15/3/28,Test37,-766.00
13777,15/6/27,Test93,916.00
13778,15/5/28,Test10,-201.99
13779,15/1/24,Test13,-931.00
13780,15/9/13,Test58,-503.00
13781,15/5/16,Test67,-188.00
13782,15/12/31,Test57,661.99
13783,15/12/28,Test36,-221.00
13784,15/8/20,Test82,-542.00
13785,15/4/17,Test69,-64.00
13786,15/2/21,Test54,-415.99
13787,15/1/3,Test8,-204.00
13788,15/2/9,Test68,572.00
13789,15/7/14,Test35,-446.00
13790,15/8/26,Test5,-750.00
13791,15/12/8,Test38,155.99
13792,15/1/16,Test77,35.00
13793,15/2/6,Test89,-371.00
13794,15/4/30,Test67,769.00
13795,15/4/29,Test50,-620.00
13796,15/10/8,Test10,761.00
13797,15/6/29,Test84,412.00
13798,15/8/10,Test71,886.99
13799,15/1/8,Test44,-476.00
13800,15/5/28,Test53,-249.00
13801,15/2/20,Test40,993.99
13802,15/8/22,Test74,-899.00
13803,15/10/14,Test98,-461.00
13804,15/12/3,Test49,368.00
13805,15/5/2,Test25,772.00
13806,15/11/3,Test86,-267.00
13807,15/10/7,Test38,817.99
13808,15/10/31,Test74,-223.00
13809,15/5/22,Test35,-478.00
13810,15/8/24,Test16,-713.99
13811,15/11/23,Test24,844.00
13812,15/3/25,Test8,-733.00
13813,15/4/3,Test41,-785.00
13814,15/9/29,Test89,-991.00
13815,15/11/29,Test36,-169.00
13816,15/4/21,Test60,-317.00
13817,15/12/12,Test79,-38.00
13818,15/7/3,Test23,219.99
13819,15/10/26,Test45,161.00
13820,15/8/7,Test62,216.00
13821,15/9/7,Test10,588.00
13822,15/10/29,Test39,-499.00
13823,15/3/19,Test70,470.00
13824,15/11/26,Test21,-712.00
13825,15/10/26,Test67,104.00
13826,15/10/29,Test6,-791.00
13827,15/10/2,Test12,179.00
13828,15/12/19,Test100,931.99
13829,15/6/28,Test74,735.00
13830,15/11/26,Test90,672.00
13831,15/9/10,Test6,-619.00
13832,15/9/14,Test1,313.00
13833,15/2/8,Test30,-261.00
13834,15/5/20,Test41,180.00
13835,15/12/29,Test50,-562.00
13836,15/10/2,Test9,-401.00
13837,15/5/22,Test23,-284.00
13838,15/5/26,Test58,-756.00
13839,15/3/9,Test84,-465.00
13840,15/10/10,Test50,-181.00
13841,15/9/17,Test20,-381.00
13842,15/10/12,Test84,-823.00
13843,15/1/13,Test91,-991.00
13844,15/5/5,Test5,114.99
13845,15/11/16,Test33,-271.99
13846,15/5/25,Test23,47.00
13847,15/9/14,Test53,-766.00
13848,15/4/3,Test71,-835.99
13849,15/9/7,Test24,-268.00
13850,15/7/3,Test34,473.00
13851,15/8/29,Test17,786.99
13852,15/1/10,Test82,-94.00
13853,15/3/5,Test69,856.00
13854,15/10/1,Test75,548.00
13855,15/2/9,Test44,-133.00
13856,15/6/12,Test60,525.00
13857,15/7/1,Test97,998.00
13858,15/1/21,Test53,686.00
13859,15/7/10,Test90,566.00
13860,15/11/23,Test40,612.00
13861,15/5/24,Test38,174.00
13862,15/5/25,Test84,227.00
13863,15/1/8,Test54,-93.00
13864,15/11/27,Test82,-1.99
13865,15/7/10,Test26,304.00
13866,15/12/16,Test2,629.00
13867,15/8/21,Test39,-869.00
13868,15/5/8,Test68,238.00
13869,15/3/15,Test38,-196.00
13870,15/4/9,Test82,293.00
13871,15/2/3,Test7,616.00
13872,15/11/9,Test33,-904.00
13873,15/4/9,Test19,155.99
13874,15/4/11,Test80,852.00
13875,15/3/10,Test97,13.00
13876,15/7/6,Test49,-860.00
13877,15/6/20,Test5,537.00
13878,15/11/4,Test42,-886.00
13879,15/1/22,Test28,-377.00
13880,15/3/7,Test9,-257.00
13881,15/9/14,Test11,-428.99
13882,15/10/28,Test95,-724.00
13883,15/8/11,Test73,998.00
13884,15/4/25,Test70,954.00
13885,15/9/9,Test66,546.00
13886,15/6/19,Test77,-97.99
13887,15/8/7,Test62,-882.00
13888,15/2/16,Test71,626.00
13889,15/4/6,Test47,596.00
13890,15/3/13,Test10,-522.99
13891,15/7/20,Test91,940.00
13892,15/7/14,Test76,-190.00
13893,15/2/10,Test80,-741.99
13894,15/5/4,Test3,995.00
13895,15/10/13,Test95,-424.00
13896,15/2/16,Test74,754.00
13897,15/8/3,Test47,-194.00
13898,15/2/26,Test3,94.00
13899,15/5/27,Test72,223.99
13900,15/1/2,Test32,677.00
13901,15/7/11,Test37,-12.00
13902,15/4/29,Test70,-732.00
13903,15/6/23,Test56,212.99
13904,15/8/10,Test88,-716.00
13905,15/12/9,Test90,811.00
13906,15/7/26,Test62,-312.00
13907,15/9/14,Test35,-95.00
13908,15/2/12,Test23,-733.00
13909,15/6/15,Test66,143.99
13910,15/10/23,Test86,782.00
13911,15/6/22,Test54,454.99
13912,15/9/16,Test95,-527.00
13913,15/9/24,Test79,-912.00
13914,15/4/5,Test91,2.99
13915,15/4/22,Test2,-581.00
13916,15/9/2,Test5,216.00
13917,15/1/18,Test78,745.00
13918,15/1/25,Test39,-198.00
13919,15/3/9,Test70,78.00
13920,15/12/5,Test45,183.00
13921,15/2/2,Test68,-202.99
13922,15/1/7,Test47,387.00
13923,15/1/1,Test90,-66.00
13924,15/8/28,Test46,-8.00
13925,15/6/31,Test91,654.00
13926,15/9/5,Test78,-448.00
13927,15/12/5,Test39,-456.00
13928,15/6/21,Test15,588.99
13929,15/11/19,Test68,-767.00
13930,15/1/13,Test68,636.00
13931,15/4/29,Test20,25.00
13932,15/6/29,Test23,-811.00
13933,15/11/28,Test67,196.00
13934,15/3/6,Test55,-259.00
13935,15/3/29,Test59,-666.99
13936,15/8/17,Test60,93.99
13937,15/1/27,Test37,-314.00
13938,15/3/15,Test34,-355.00
13939,15/6/29,Test53,561.00
13940,15/7/27,Test39,-974.99
13941,15/3/21,Test30,328.99
13942,15/10/18,Test69,583.00
13943,15/5/18,Test80,788.00
13944,15/1/31,Test93,-503.00
13945,15/9/9,Test39,-496.00
13946,15/6/13,Test38,-608.99
13947,15/10/28,Test95,-34.00
13948,15/6/17,Test94,651.99
13949,15/12/31,Test29,-677.00
13950,15/12/30,Test7,928.00
13951,15/8/16,Test16,320.99
13952,15/10/26,Test65,-838.00
13953,15/12/23,Test25,-400.00
13954,15/4/11,Test50,-300.00
13955,15/1/6,Test87,-759.00
13956,15/7/27,Test22,-790.99
13957,15/12/22,Test13,159.99
13958,15/5/8,Test45,-408.00
13959,15/5/2,Test3,585.00
13960,15/5/4,Test44,320.00
13961,15/11/25,Test12,-162.99
13962,15/7/12,Test42,570.00
13963,15/2/30,Test55,-801.00
13964,15/1/22,Test85,-451.00
13965,15/2/27,Test68,-592.00
13966,15/2/24,Test30,-212.99
13967,15/10/8,Test56,661.99
13968,15/9/30,Test55,391.00
13969,15/11/17,Test63,-190.00
13970,15/8/1,Test71,585.99
13971,15/12/24,Test97,-746.00
13972,15/8/11,Test24,550.00
13973,15/6/31,Test71,941.00
13974,15/8/28,Test44,-837.99
13975,15/7/15,Test4,703.00
13976,15/12/21,Test17,-653.00
13977,15/11/1,Test65,327.00
13978,15/9/20,Test50,829.00
13979,15/3/28,Test60,-729.00
13980,15/7/11,Test44,723.00
13981,15/3/6,Test55,-252.00
13982,15/3/21,Test62,-759.00
13983,15/1/3,Test26,237.00
13984,15/8/19,Test50,79.99
13985,15/5/11,Test24,881.00
13986,15/3/25,Test89,88.00
13987,15/4/3,Test24,-946.00
13988,15/10/5,Test4,-780.00
13989,15/5/21,Test39,929.00
13990,15/11/29,Test77,174.00
13991,15/5/1,Test90,-381.99
13992,15/1/15,Test72,367.00
13993,15/1/2,Test44,256.00
13994,15/7/24,Test100,337.00
13995,15/10/12,Test34,-995.99
13996,15/10/24,Test81,962.00
13997,15/8/26,Test86,-984.00
13998,15/7/27,Test26,128.00
13999,15/2/7,Test73,695.00
14000,15/8/7,Test31,98.00
14001,15/4/18,Test88,-56.99
14002,15/10/19,Test97,-751.00
14003,15/3/28,Test49,346.00
14004,15/2/21,Test74,391.99
14005,15/2/16,Test99,-308.00
14006,15/2/27,Test40,581.99
14007,15/7/14,Test88,-151.00
14008,15/12/29,Test95,-707.00
14009,15/4/13,Test14,462.00
14010,15/10/25,Test21,-577.99
14011,15/6/12,Test41,965.99
14012,15/9/13,Test23,-775.00
14013,15/8/10,Test67,986.00
14014,15/3/2,Test67,720.00
14015,15/8/30,Test100,-856.00
14016,15/2/25,Test88,22.99
14017,15/3/31,Test12,640.99
14018,15/12/2,Test67,701.99
14019,15/3/16,Test55,-422.00
14020,15/10/25,Test46,538.00
14021,15/8/20,Test20,-704.00
14022,15/2/28,Test10,-123.00
14023,15/7/5,Test30,485.00
14024,15/11/24,Test76,-374.00
14025,15/9/19,Test6,695.99
14026,15/4/31,Test51,112.00
14027,15/4/24,Test6,-605.00
14028,15/9/2,Test99,-827.00
14029,15/4/9,Test77,-68.00
14030,15/2/28,Test26,917.00
14031,15/6/18,Test78,-248.00
14032,15/12/18,Test93,-962.00
14033,15/7/29,Test58,845.99
14034,15/2/5,Test90,461.00
14035,15/7/24,Test72,196.00
14036,15/11/30,Test46,-662.00
14037,15/2/24,Test63,190.99
14038,15/11/19,Test100,355.00
14039,15/4/13,Test28,215.00
14040,15/10/5,Test50,-505.00
14041,15/2/31,Test38,-713.00
14042,15/2/24,Test76,923.99
14043,15/7/18,Test46,252.00
14044,15/11/14,Test39,-981.00
14045,15/8/1,Test39,461.99
14046,15/11/6,Test34,-584.00
14047,15/1/21,Test79,540.99
14048,15/1/6,Test49,-423.00
14049,15/10/2,Test48,790.00
14050,15/8/14,Test50,-145.00
14051,15/8/12,Test85,317.00
14052,15/8/16,Test68,96.00
14053,15/2/22,Test86,-783.00
14054,15/3/27,Test3,453.00
14055,15/11/6,Test38,24.00
14056,15/7/5,Test23,-133.00
14057,15/8/14,Test30,335.00
14058,15/12/7,Test64,497.99
14059,15/2/28,Test100,-687.00
14060,15/5/16,Test29,-944.00
14061,15/11/6,Test84,-727.00
14062,15/3/17,Test100,-167.00
14063,15/10/9,Test67,138.00
14064,15/4/15,Test58,-529.00
14065,15/7/5,Test69,-869.00
14066,15/10/16,Test63,789.00
14067,15/12/21,Test36,229.00
14068,15/5/13,Test13,-566.00
14069,15/3/1,Test43,-241.00
14070,15/8/8,Test11,-459.00
14071,15/2/20,Test84,519.99
14072,15/2/18,Test6,881.00
14073,15/5/27,Test78,-53.99
14074,15/4/24,Test18,429.00
14075,15/6/17,Test76,653.99
14076,15/5/18,Test88,-833.00
14077,15/8/25,Test67,651.00
14078,15/11/21,Test3,217.00
14079,15/3/26,Test45,11.00
14080,15/6/22,Test34,144.00
14081,15/2/1,Test92,861.00
14082,15/12/27,Test87,48.00
14083,15/11/23,Test54,329.00
14084,15/9/25,Test2,910.99
14085,15/6/18,Test84,49.00
14086,15/6/22,Test27,549.00
14087,15/10/25,Test20,595.00
14088,15/10/26,Test65,-146.00
14089,15/10/2,Test23,166.00
14090,15/9/17,Test58,135.00
14091,15/8/23,Test57,823.00
14092,15/1/5,Test4,-49.00
14093,15/1/5,Test87,-417.00
14094,15/7/9,Test16,990.00
14095,15/10/27,Test53,794.00
14096,15/7/13,Test91,-430.99
14097,15/1/20,Test2,813.00
14098,15/9/23,Test56,-531.99
14099,15/10/6,Test55,-90.00
14100,15/4/20,Test5,957.00
14101,15/6/13,Test70,859.00
14102,15/11/29,Test77,716.99
14103,15/1/17,Test5,408.99
14104,15/8/23,Test21,-161.00
14105,15/11/2,Test14,-562.00
14106,15/7/13,Test50,-836.99
14107,15/4/6,Test26,-916.99
14108,15/2/4,Test96,-100.00
14109,15/11/23,Test26,-807.99
14110,15/11/16,Test71,414.00
14111,15/1/27,Test88,-226.00
14112,15/2/21,Test18,-549.00
14113,15/5/6,Test96,120.00
14114,15/2/14,Test55,-429.00
14115,15/1/3,Test30,939.00
14116,15/4/14,Test38,760.99
14117,15/5/30,Test45,522.00
14118,15/4/2,Test69,-215.00
14119,15/12/18,Test97,801.00
14120,15/7/2,Test4,-286.00
14121,15/10/23,Test90,-214.99
14122,15/10/28,Test29,488.00
14123,15/2/7,Test18,0.99
14124,15/10/15,Test13,797.00
14125,15/7/13,Test9,334.00
14126,15/10/27,Test30,-500.00
14127,15/8/28,Test85,672.00
14128,15/8/7,Test93,-755.00
14129,15/4/11,Test44,857.00
14130,15/8/7,Test11,-516.99
14131,15/7/7,Test56,395.00
14132,15/2/30,Test50,666.00
14133,15/2/27,Test91,-635.99
14134,15/7/15,Test64,2.00
14135,15/12/21,Test36,-911.00
14136,15/9/7,Test77,898.00
14137,15/6/31,Test69,598.00
14138,15/8/10,Test96,-929.00
14139,15/5/28,Test97,962.00
14140,15/6/1,Test61,885.00
14141,15/10/16,Test15,-676.00
14142,15/2/10,Test2,537.00
14143,15/5/15,Test88,709.99
14144,15/6/11,Test21,197.00
14145,15/2/20,Test39,-565.99
14146,15/3/1,Test18,668.00
14147,15/7/4,Test85,636.00
14148,15/10/14,Test24,-800.00
14149,15/1/11,Test93,226.00
14150,15/1/9,Test31,-286.00
14151,15/2/29,Test57,605.99
14152,15/2/12,Test93,-186.00
14153,15/1/6,Test25,376.99
14154,15/12/19,Test25,-913.00
14155,15/3/26,Test26,-170.00
14156,15/9/12,Test22,520.00
14157,15/1/17,Test18,951.00
14158,15/5/29,Test27,-823.00
14159,15/2/13,Test28,-413.00
14160,15/4/6,Test17,-848.00
14161,15/4/27,Test73,375.00
14162,15/7/12,Test75,738.00
14163,15/1/23,Test53,-730.00
14164,15/6/17,Test37,873.99
14165,15/2/30,Test70,-936.00
14166,15/7/11,Test11,-436.00
14167,15/12/9,Test9,-812.00
14168,15/12/30,Test20,-977.00
14169,15/3/23,Test44,-273.00
14170,15/2/1,Test11,-650.00
14171,15/12/1,Test93,-819.00
14172,15/3/1,Test79,416.00
14173,15/3/31,Test28,-782.00
14174,15/10/20,Test32,475.00
14175,15/9/26,Test43,207.00
14176,15/11/9,Test21,-80.00
14177,15/3/11,Test70,696.00
14178,15/10/31,Test47,543.00
14179,15/12/1,Test89,-590.00
14180,15/9/30,Test62,337.99
14181,15/10/23,Test39,408.00
14182,15/12/29,Test57,647.00
14183,15/3/19,Test49,437.00
14184,15/12/2,Test54,-667.00
14185,15/10/6,Test60,680.99
14186,15/3/29,Test49,256.00
14187,15/2/31,Test15,797.00
14188,15/12/19,Test33,38.00
14189,15/11/6,Test68,-38.00
14190,15/8/11,Test46,-64.99
14191,15/7/1,Test88,776.00
14192,15/7/16,Test83,799.00
14193,15/7/16,Test99,539.00
14194,15/7/9,Test93,223.00
14195,15/11/26,Test19,-957.00
14196,15/8/11,Test73,-578.00
14197,15/6/24,Test69,359.00
14198,15/7/9,Test22,-963.00
14199,15/2/7,Test87,503.00
14200,15/10/11,Test6,-615.99
14201,15/4/14,Test66,78.99
14202,15/10/11,Test68,546.00
14203,15/9/5,Test34,-888.00
14204,15/3/10,Test23,717.99
14205,15/12/6,Test7,951.00
14206,15/8/19,Test70,774.99
