ID,Date,Description,Amount
54773,15/10/14,Test62,723.99
54774,15/6/15,Test28,344.99
54775,15/4/31,Test56,868.00
54776,15/6/7,Test1,310.99
54777,15/5/7,Test23,0.99
54778,15/11/22,Test63,-266.99
54779,15/3/2,Test72,907.00
54780,15/5/14,Test55,-123.00
54781,15/3/30,Test92,-22.00
54782,15/1/12,Test97,-811.00
54783,15/9/14,Test93,-7.00
54784,15/9/22,Test90,932.00
54785,15/6/20,Test82,630.00
54786,15/5/8,Test84,64.00
54787,15/8/2,Test16,-499.99
54788,15/8/2,Test6,237.00
54789,15/2/28,Test23,766.00
54790,15/2/9,Test83,-260.00
54791,15/10/17,Test17,15.99
54792,15/4/28,Test11,630.00
54793,15/7/30,Test90,-547.99
54794,15/11/12,Test8,-794.00
54795,15/12/5,Test3,-914.99
54796,15/7/27,Test26,-685.00
54797,15/10/29,Test63,549.99
54798,15/1/10,Test9,-17.00
54799,15/6/15,Test62,280.99
54800,15/4/17,Test71,935.00
54801,15/12/27,Test50,74.99
54802,15/3/13,Test59,-242.00
54803,15/5/15,Test50,255.00
54804,15/11/8,Test43,813.00
54805,15/12/8,Test36,-668.00
54806,15/10/19,Test37,-442.00
54807,15/9/13,Test65,-207.00
54808,15/6/28,Test90,881.00
54809,15/6/15,Test49,729.00
54810,15/10/31,Test22,-436.00
54811,15/11/23,Test45,164.00
54812,15/9/30,Test92,-818.00
54813,15/2/15,Test5,-267.99
54814,15/10/19,Test16,-935.99
54815,15/2/20,Test7,-208.00
54816,15/2/15,Test6,-721.00
54817,15/8/8,Test43,18.00
54818,15/2/26,Test97,-178.00
54819,15/4/7,Test87,986.00
54820,15/7/13,Test65,617.00
54821,15/8/3,Test70,-893.00
54822,15/4/30,Test39,-142.00
54823,15/9/22,Test27,983.00
54824,15/2/15,Test95,-307.00
54825,15/11/27,Test64,-533.00
54826,15/3/22,Test92,-383.00
54827,15/12/2,Test33,651.00
54828,15/3/29,Test50,-646.00
54829,15/6/30,Test3,-342.00
54830,15/12/6,Test56,902.00
54831,15/8/21,Test49,308.00
54832,15/4/18,Test81,248.00
54833,15/9/9,Test97,370.00
54834,15/2/2,Test60,-817.00
54835,15/11/25,Test32,361.00
54836,15/5/15,Test9,-481.00
54837,15/8/18,Test55,-480.00
54838,15/3/3,Test87,551.00
54839,15/8/22,Test59,-104.00
54840,15/12/14,Test44,365.00
54841,15/4/7,Test58,798.00
54842,15/5/22,Test47,3.00
54843,15/3/21,Test14,-432.00
54844,15/3/27,Test22,38.00
54845,15/11/3,Test83,-848.00
54846,15/2/27,Test47,628.00
54847,15/1/15,Test64,-96.00
54848,15/4/12,Test25,976.00
54849,15/3/9,Test84,107.00
54850,15/3/17,Test37,327.99
54851,15/3/22,Test72,-817.00
54852,15/6/17,Test66,-18.00
54853,15/12/22,Test41,829.00
54854,15/7/14,Test2,675.00
54855,15/1/6,Test18,-94.00
54856,15/1/26,Test100,150.00
54857,15/4/19,Test18,-207.00
54858,15/11/21,Test38,-164.00
54859,15/9/23,Test54,658.00
54860,15/5/8,Test49,897.00
54861,15/8/8,Test16,-34.00
54862,15/7/2,Test6,70.00
54863,15/3/9,Test25,928.00
54864,15/2/18,Test55,-495.00
54865,15/12/2,Test31,-763.00
54866,15/12/16,Test79,-159.00
54867,15/4/4,Test15,-805.00
54868,15/11/21,Test94,401.00
54869,15/1/17,Test11,-341.00
54870,15/1/1,Test47,-121.00
54871,15/11/28,Test64,30.00
54872,15/12/4,Test65,180.00
54873,15/12/13,Test65,619.00
54874,15/5/10,Test27,-379.00
54875,15/11/21,Test12,758.00
54876,15/3/6,Test72,-410.99
54877,15/11/29,Test37,-789.00
54878,15/12/8,Test44,-575.00
54879,15/1/18,Test9,-9.99
54880,15/11/2,Test35,-690.00
54881,15/11/31,Test55,-708.00
54882,15/6/9,Test31,308.00
54883,15/4/10,Test98,936.00
54884,15/4/1,Test53,738.99
54885,15/3/2,Test35,163.00
54886,15/5/2,Test64,388.00
54887,15/10/22,Test7,-632.00
54888,15/4/21,Test66,359.00
54889,15/12/2,Test75,-731.00
54890,15/10/6,Test75,623.00
54891,15/9/8,Test19,-875.00
54892,15/3/27,Test46,481.00
54893,15/12/22,Test65,-873.00
54894,15/1/29,Test65,622.00
54895,15/9/20,Test41,659.99
54896,15/12/26,Test31,-181.00
54897,15/3/1,Test33,511.99
54898,15/3/26,Test66,723.99
54899,15/7/6,Test48,160.00
54900,15/5/7,Test84,186.00
54901,15/8/1,Test95,799.00
54902,15/1/21,Test2,-684.00
54903,15/9/31,Test59,502.00
54904,15/10/12,Test76,629.00
54905,15/10/5,Test22,945.00
54906,15/10/31,Test23,871.00
54907,15/3/10,Test11,-969.00
54908,15/8/8,Test9,100.00
54909,15/4/3,Test22,471.00
54910,15/10/5,Test5,-502.00
54911,15/1/25,Test1,-885.99
54912,15/9/29,Test69,-595.00
54913,15/9/21,Test5,781.00
54914,15/3/3,Test83,-714.00
54915,15/5/21,Test72,260.00
54916,15/12/25,Test93,-325.00
54917,15/6/11,Test13,253.00
54918,15/2/1,Test2,-577.00
54919,15/7/7,Test57,-975.00
54920,15/10/30,Test43,-549.00
54921,15/5/28,Test5,-517.99
54922,15/6/24,Test95,17.00
54923,15/9/6,Test40,513.00
54924,15/6/31,Test63,-130.00
54925,15/6/23,Test46,-754.99
54926,15/6/17,Test21,756.00
54927,15/2/7,Test70,-468.00
54928,15/5/28,Test5,234.00
54929,15/9/19,Test44,-191.00
54930,15/9/3,Test35,-575.99
54931,15/12/10,Test46,-494.00
54932,15/1/29,Test51,-479.00
54933,15/3/25,Test68,-690.99
54934,15/6/9,Test84,386.00
54935,15/8/28,Test13,583.00
54936,15/5/10,Test93,-168.00
54937,15/10/16,Test48,167.00
54938,15/4/11,Test35,-153.00
54939,15/10/4,Test18,-197.99
54940,15/2/3,Test18,691.00
54941,15/12/22,Test34,519.00
54942,15/10/26,Test38,307.00
54943,15/1/7,Test63,167.00
54944,15/8/25,Test26,553.00
54945,15/11/28,Test11,-223.00
54946,15/11/31,Test2,-18.00
54947,15/7/25,Test97,-863.99
54948,15/12/17,Test85,-766.00
54949,15/3/31,Test8,-662.00
54950,15/6/6,Test19,859.00
54951,15/10/17,Test77,-433.00
54952,15/10/19,Test63,14.00
54953,15/5/3,Test20,953.00
54954,15/8/9,Test38,705.00
54955,15/5/18,Test73,-751.00
54956,15/11/6,Test4,863.00
54957,15/10/1,Test77,360.00
54958,15/7/14,Test83,991.00
54959,15/6/29,Test59,-206.99
54960,15/2/10,Test40,-389.00
54961,15/11/10,Test1,-408.99
54962,15/2/15,Test51,-418.00
54963,15/7/21,Test79,293.00
54964,15/9/25,Test41,879.00
54965,15/6/30,Test16,-688.00
54966,15/6/17,Test69,399.00
54967,15/8/16,Test27,219.00
54968,15/8/24,Test20,820.99
54969,15/3/31,Test96,803.00
54970,15/3/7,Test62,306.00
54971,15/6/23,Test20,-557.00
54972,15/1/23,Test58,729.00
54973,15/6/2,Test92,231.00
54974,15/8/24,Test67,-117.00
54975,15/9/30,Test13,723.00
54976,15/11/6,Test27,-303.00
54977,15/9/26,Test86,621.00
54978,15/6/10,Test8,15.00
54979,15/7/6,Test78,939.00
54980,15/12/24,Test29,-208.00
54981,15/1/2,Test96,959.00
54982,15/9/21,Test86,855.99
54983,15/7/30,Test8,-34.99
54984,15/10/9,Test7,-182.00
54985,15/7/5,Test98,287.00
54986,15/5/1,Test57,366.00
54987,15/2/4,Test78,-110.99
54988,15/1/1,Test55,-326.00
54989,15/11/10,Test42,-122.00
54990,15/3/11,Test89,-496.00
54991,15/11/14,Test7,-499.00
54992,15/4/20,Test11,-967.99
54993,15/5/7,Test94,-911.00
54994,15/6/8,Test55,-361.00
54995,15/3/14,Test41,-581.99
54996,15/7/24,Test49,-133.00
54997,15/3/27,Test4,-444.00
54998,15/11/27,Test73,-376.00
54999,15/8/23,Test90,904.00
55000,15/6/20,Test50,582.00
55001,15/8/27,Test39,417.00
55002,15/4/1,Test86,-86.00
55003,15/11/16,Test5,205.00
55004,15/1/3,Test76,-595.00
55005,15/2/30,Test71,-716.00
55006,15/2/8,Test26,-853.00
55007,15/7/28,Test75,163.00
55008,15/12/31,Test21,-442.00
55009,15/10/16,Test18,939.00
55010,15/6/7,Test40,299.00
55011,15/1/20,Test34,-281.00
55012,15/9/22,Test70,-175.00
55013,15/3/13,Test43,-68.00
55014,15/9/14,Test56,-670.00
55015,15/9/23,Test66,-15.00
55016,15/1/28,Test20,-344.00
55017,15/1/17,Test19,-370.99
55018,15/7/3,Test19,-144.00
55019,15/1/3,Test20,-18.00
55020,15/4/28,Test94,-538.00
55021,15/12/13,Test75,219.00
55022,15/9/5,Test33,56.00
55023,15/5/1,Test41,-790.00
55024,15/7/5,Test18,256.00
55025,15/11/28,Test3,-817.00
55026,15/3/12,Test47,-362.99
55027,15/10/25,Test21,-230.00
55028,15/10/15,Test91,772.99
55029,15/12/11,Test7,561.00
55030,15/4/17,Test44,342.00
55031,15/3/1,Test32,559.99
55032,15/4/3,Test27,-540.00
55033,15/3/1,Test56,43.00
55034,15/5/25,Test39,-885.00
55035,15/6/1,Test14,-912.00
55036,15/2/3,Test50,820.00
55037,15/9/1,Test16,-195.00
55038,15/12/30,Test57,-112.00
55039,15/4/24,Test85,-299.00
55040,15/10/27,Test57,-221.00
55041,15/10/30,Test37,-684.99
55042,15/7/29,Test81,818.99
55043,15/5/3,Test78,198.00
55044,15/2/30,Test5,-196.99
55045,15/9/19,Test50,948.00
55046,15/10/25,Test46,-23.99
55047,15/12/10,Test50,212.00
55048,15/10/18,Test78,379.00
55049,15/5/17,Test91,-733.99
55050,15/2/12,Test50,478.00
55051,15/10/25,Test100,-578.00
55052,15/2/7,Test86,481.99
55053,15/4/21,Test88,-968.00
55054,15/3/2,Test29,794.00
55055,15/7/12,Test47,-435.00
55056,15/8/7,Test55,-753.00
55057,15/3/22,Test84,358.00
55058,15/1/1,Test68,-49.00
55059,15/6/19,Test100,-938.99
55060,15/4/16,Test5,369.00
55061,15/10/21,Test57,-348.00
55062,15/10/19,Test20,622.00
55063,15/1/29,Test71,315.00
55064,15/8/9,Test37,-886.00
55065,15/12/7,Test48,-646.00
55066,15/4/10,Test2,-969.00
55067,15/2/3,Test51,224.00
55068,15/9/2,Test8,-687.00
55069,15/11/1,Test85,108.00
55070,15/1/11,Test85,-169.00
55071,15/2/31,Test90,-4.99
55072,15/5/10,Test61,-47.99
55073,15/2/9,Test17,106.99
55074,15/2/1,Test18,714.00
55075,15/6/30,Test97,467.00
55076,15/1/16,Test81,-584.00
55077,15/6/25,Test3,651.00
55078,15/6/20,Test41,845.00
55079,15/5/15,Test84,243.00
55080,15/8/10,Test73,430.00
55081,15/11/2,Test67,-513.00
55082,15/5/2,Test71,-979.00
55083,15/11/2,Test62,-20.99
55084,15/2/12,Test50,-376.99
55085,15/4/10,Test5,-255.99
55086,15/9/17,Test45,-917.00
55087,15/7/18,Test54,-814.99
55088,15/8/11,Test72,733.00
55089,15/12/18,Test36,209.99
55090,15/10/27,Test27,174.99
55091,15/11/11,Test14,-473.99
55092,15/2/30,Test9,219.00
55093,15/1/22,Test11,711.00
55094,15/4/7,Test98,-369.00
55095,15/8/16,Test42,718.00
55096,15/9/15,Test93,630.99
55097,15/11/25,Test95,-156.00
55098,15/2/25,Test31,-166.00
55099,15/12/18,Test89,892.00
55100,15/12/8,Test83,-601.00
55101,15/2/7,Test86,-549.00
55102,15/9/19,Test54,-707.00
55103,15/3/6,Test22,-572.00
55104,15/5/7,Test59,-702.00
55105,15/11/21,Test98,493.00
55106,15/1/7,Test42,-209.00
55107,15/1/20,Test25,-977.00
55108,15/5/22,Test15,-331.99
55109,15/4/22,Test54,-723.00
55110,15/3/19,Test59,-634.99
55111,15/12/17,Test87,782.00
55112,15/2/11,Test17,-337.00
55113,15/12/13,Test68,182.99
55114,15/11/15,Test66,356.00
55115,15/2/18,Test19,-591.00
55116,15/10/11,Test59,-575.00
55117,15/7/15,Test92,262.00
55118,15/7/23,Test6,519.00
55119,15/7/16,Test6,-330.00
55120,15/11/6,Test67,-49.00
55121,15/2/17,Test77,-451.00
55122,15/3/3,Test30,328.00
55123,15/1/12,Test17,-661.00
55124,15/9/15,Test63,-987.00
55125,15/8/22,Test51,961.00
55126,15/1/23,Test35,131.00
55127,15/10/11,Test51,-387.00
55128,15/2/5,Test86,608.00
55129,15/12/30,Test59,-716.00
55130,15/8/26,Test90,-486.99
55131,15/6/29,Test24,370.00
55132,15/5/30,Test54,266.99
55133,15/8/23,Test71,-618.99
55134,15/11/25,Test74,-275.99
55135,15/7/28,Test76,537.00
55136,15/10/11,Test89,-606.00
55137,15/3/26,Test81,-696.00
55138,15/9/25,Test30,-757.00
55139,15/1/25,Test52,112.99
55140,15/7/14,Test90,-283.00
55141,15/8/9,Test77,-941.00
55142,15/7/11,Test69,-370.00
55143,15/1/22,Test94,178.00
55144,15/3/14,Test94,-17.00
55145,15/4/7,Test91,-381.00
55146,15/8/17,Test55,-230.00
55147,15/6/24,Test37,-413.99
55148,15/12/10,Test10,-645.00
55149,15/12/1,Test97,938.00
55150,15/12/24,Test63,507.00
55151,15/4/2,Test43,-767.99
55152,15/5/18,Test16,903.99
55153,15/4/13,Test69,729.00
55154,15/7/14,Test74,197.00
55155,15/3/26,Test71,-476.99
55156,15/5/9,Test23,-421.00
55157,15/9/25,Test80,38.99
55158,15/12/3,Test68,548.99
55159,15/7/7,Test12,-135.99
55160,15/10/2,Test81,-546.00
55161,15/10/26,Test14,-621.00
55162,15/8/25,Test33,-88.00
55163,15/9/9,Test42,-293.00
55164,15/11/24,Test47,21.00
55165,15/6/22,Test22,980.00
55166,15/12/23,Test77,498.00
55167,15/6/8,Test20,181.00
55168,15/4/6,Test56,849.00
55169,15/6/19,Test39,89.00
55170,15/5/30,Test1,-691.00
55171,15/5/31,Test21,443.00
55172,15/2/26,Test55,729.99
55173,15/9/22,Test22,556.00
55174,15/9/13,Test56,65.00
55175,15/6/26,Test10,547.99
55176,15/3/8,Test80,88.00
55177,15/12/31,Test6,-705.00
55178,15/6/20,Test66,-845.00
55179,15/2/13,Test52,170.00
55180,15/2/4,Test71,-135.00
55181,15/7/17,Test77,44.00
55182,15/1/6,Test40,-654.00
55183,15/5/1,Test75,-305.00
55184,15/7/10,Test69,774.00
55185,15/2/11,Test21,-543.99
55186,15/4/14,Test36,499.00
55187,15/5/23,Test48,781.00
55188,15/2/9,Test18,288.00
55189,15/8/2,Test75,589.00
55190,15/6/29,Test36,274.00
55191,15/4/26,Test57,73.00
55192,15/12/18,Test78,-758.00
55193,15/6/17,Test70,-481.00
55194,15/2/18,Test91,100.00
55195,15/10/24,Test69,798.99
55196,15/11/24,Test77,-830.99
55197,15/7/28,Test3,91.00
55198,15/6/23,Test98,-355.00
55199,15/8/21,Test50,-215.99
55200,15/3/26,Test3,-216.00
55201,15/6/28,Test28,-233.00
55202,15/4/4,Test92,-896.00
55203,15/11/9,Test78,-551.99
55204,15/6/13,Test71,206.00
55205,15/4/24,Test31,725.99
55206,15/8/6,Test5,862.00
55207,15/7/14,Test57,-421.00
55208,15/6/6,Test88,520.00
55209,15/9/28,Test16,363.00
55210,15/11/16,Test61,485.00
55211,15/5/4,Test30,504.00
55212,15/7/14,Test76,536.00
55213,15/7/5,Test12,-557.00
55214,15/9/18,Test6,212.00
55215,15/2/12,Test55,503.99
55216,15/2/22,Test11,406.00
55217,15/12/3,Test85,223.00
55218,15/3/26,Test41,-810.00
55219,15/9/17,Test24,466.00
55220,15/3/7,Test40,-641.00
55221,15/12/21,Test74,-155.99
55222,15/12/8,Test29,939.00
55223,15/11/29,Test7,-530.00
55224,15/7/20,Test10,901.99
55225,15/10/27,Test39,-571.00
55226,15/10/26,Test65,344.00
55227,15/2/21,Test69,453.00
55228,15/8/2,Test21,30.00
55229,15/8/11,Test15,769.99
55230,15/1/13,Test100,476.99
55231,15/2/1,Test65,-36.00
55232,15/3/11,Test95,781.00
55233,15/4/7,Test99,-292.00
55234,15/11/23,Test22,555.99
55235,15/12/1,Test20,-980.00
55236,15/4/9,Test79,127.99
55237,15/7/18,Test8,-735.00
55238,15/3/24,Test16,64.99
55239,15/12/24,Test9,683.00
55240,15/7/30,Test11,482.99
55241,15/11/16,Test62,-61.00
55242,15/6/10,Test3,-902.00
55243,15/11/10,Test84,-719.00
55244,15/4/21,Test40,106.00
55245,15/5/23,Test48,-393.00
55246,15/12/25,Test54,167.00
55247,15/12/27,Test70,11.00
55248,15/12/27,Test77,-523.00
55249,15/1/27,Test51,843.00
55250,15/2/25,Test56,273.00
55251,15/11/8,Test57,99.00
55252,15/3/29,Test34,-264.99
55253,15/1/2,Test49,199.00
55254,15/2/28,Test59,521.00
55255,15/3/20,Test38,583.00
55256,15/1/26,Test3,855.00
55257,15/8/1,Test83,216.00
55258,15/4/31,Test70,-499.00
55259,15/9/9,Test37,6.00
55260,15/2/1,Test69,-139.99
55261,15/11/27,Test68,-553.00
55262,15/8/26,Test38,433.99
55263,15/8/2,Test96,-100.00
55264,15/7/15,Test19,738.00
55265,15/5/26,Test72,-904.00
55266,15/2/19,Test76,-587.99
55267,15/4/2,Test41,195.00
55268,15/9/13,Test100,272.00
55269,15/7/2,Test28,485.99
55270,15/1/19,Test36,886.00
55271,15/11/16,Test72,296.99
55272,15/6/9,Test97,841.00
55273,15/3/29,Test35,-623.00
55274,15/1/25,Test8,572.00
55275,15/8/23,Test28,-529.00
55276,15/7/21,Test76,0.00
55277,15/12/12,Test100,326.99
55278,15/7/10,Test57,942.99
55279,15/5/29,Test49,-981.00
55280,15/10/18,Test35,336.00
55281,15/7/31,Test23,-803.00
55282,15/7/21,Test65,667.00
55283,15/9/16,Test42,-979.00
55284,15/11/23,Test42,-442.99
55285,15/3/22,Test79,-222.00
55286,15/10/31,Test10,466.00
55287,15/4/20,Test12,-123.00
55288,15/6/25,Test93,691.00
55289,15/9/16,Test98,431.00
55290,15/11/30,Test52,95.00
55291,15/1/3,Test13,-490.99
55292,15/6/16,Test17,-732.00
55293,15/8/1,Test46,-645.00
55294,15/12/3,Test72,-142.00
55295,15/11/11,Test63,71.00
55296,15/11/16,Test24,153.99
55297,15/4/19,Test18,-296.00
55298,15/5/9,Test77,533.00
55299,15/1/6,Test37,-44.00
55300,15/3/19,Test32,233.00
55301,15/9/25,Test2,331.99
55302,15/5/23,Test72,235.00
55303,15/8/21,Test62,-424.00
55304,15/4/5,Test86,38.00
55305,15/10/10,Test63,-350.99
55306,15/6/8,Test51,-329.00
55307,15/7/28,Test56,-675.99
55308,15/8/6,Test2,381.99
55309,15/12/15,Test72,-935.00
55310,15/4/25,Test28,537.00
55311,15/11/20,Test85,-808.99
55312,15/5/27,Test4,-793.00
55313,15/12/30,Test35,846.00
55314,15/11/5,Test91,-225.00
55315,15/9/14,Test11,-648.99
55316,15/10/12,Test22,980.00
55317,15/10/23,Test82,391.00
55318,15/6/24,Test58,-167.99
55319,15/11/25,Test1,160.00
55320,15/5/28,Test24,960.00
55321,15/6/25,Test44,-498.00
55322,15/9/29,Test94,-653.00
55323,15/1/19,Test25,-784.00
55324,15/4/3,Test25,-145.00
55325,15/2/20,Test82,64.00
55326,15/6/7,Test90,-794.00
55327,15/9/22,Test10,-236.99
55328,15/9/28,Test68,-689.99
55329,15/8/8,Test7,436.00
55330,15/4/23,Test30,-440.00
55331,15/5/30,Test60,38.99
55332,15/9/26,Test29,-867.99
55333,15/4/19,Test37,-492.00
55334,15/9/30,Test19,-914.00
55335,15/12/6,Test39,-744.00
55336,15/12/29,Test91,-634.00
55337,15/12/30,Test62,-587.99
55338,15/10/6,Test20,-238.00
55339,15/5/15,Test33,-611.99
55340,15/1/20,Test97,827.00
55341,15/12/26,Test98,-859.00
55342,15/6/31,Test29,-701.00
55343,15/9/24,Test72,-863.00
55344,15/9/14,Test59,-284.00
55345,15/1/19,Test34,538.00
55346,15/7/11,Test59,241.99
55347,15/1/24,Test79,836.00
55348,15/6/12,Test58,-982.99
55349,15/12/27,Test75,352.00
55350,15/12/4,Test78,419.00
55351,15/1/2,Test57,46.00
55352,15/1/11,Test83,75.99
55353,15/8/24,Test80,-937.00
55354,15/9/30,Test76,740.00
55355,15/1/9,Test60,-486.00
55356,15/2/4,Test99,-254.00
55357,15/12/30,Test2,278.00
55358,15/11/3,Test12,-423.00
55359,15/4/2,Test42,176.00
55360,15/3/20,Test87,-141.00
55361,15/6/18,Test48,-847.99
55362,15/12/1,Test34,699.99
55363,15/7/18,Test51,145.00
55364,15/9/27,Test94,-446.00
55365,15/11/23,Test53,-363.00
55366,15/11/31,Test24,-518.99
55367,15/10/8,Test31,-27.99
55368,15/1/14,Test74,-242.00
55369,15/7/28,Test58,614.00
55370,15/9/14,Test37,787.99
55371,15/10/29,Test42,-533.00
55372,15/7/29,Test28,-557.00
55373,15/11/16,Test75,-144.00
55374,15/2/29,Test72,-587.00
55375,15/7/25,Test6,-900.00
55376,15/4/14,Test76,-967.00
55377,15/8/6,Test7,-530.99
55378,15/6/22,Test82,-592.00
55379,15/3/4,Test25,-923.00
55380,15/12/17,Test41,645.00
55381,15/6/7,Test3,-521.99
55382,15/2/26,Test12,954.00
55383,15/12/23,Test94,-354.00
55384,15/10/2,Test41,-702.00
55385,15/9/26,Test26,-772.00
55386,15/9/17,Test84,976.00
55387,15/1/6,Test100,542.00
55388,15/10/25,Test53,613.00
55389,15/9/24,Test83,-631.00
55390,15/6/30,Test29,879.00
55391,15/1/10,Test80,653.00
55392,15/10/6,Test73,-304.99
55393,15/9/31,Test63,-21.00
55394,15/4/16,Test4,313.00
55395,15/5/10,Test81,975.99
55396,15/8/1,Test20,585.00
55397,15/10/7,Test35,-299.00
55398,15/4/11,Test69,-375.99
55399,15/1/2,Test14,374.00
55400,15/3/17,Test60,602.00
55401,15/8/23,Test40,-986.00
55402,15/10/28,Test55,-194.00
55403,15/4/2,Test7,351.00
55404,15/1/19,Test9,322.00
55405,15/10/22,Test58,-69.00
55406,15/3/17,Test66,117.99
55407,15/5/25,Test72,-855.00
55408,15/5/8,Test22,-458.00
55409,15/6/16,Test78,652.00
55410,15/10/1,Test84,-29.00
55411,15/3/26,Test9,403.00
55412,15/3/6,Test36,-171.00
55413,15/4/9,Test12,58.00
55414,15/11/1,Test81,-475.00
55415,15/12/8,Test91,474.00
55416,15/2/10,Test32,379.00
55417,15/11/28,Test47,-897.00
55418,15/11/31,Test57,770.00
55419,15/5/22,Test73,-468.00
55420,15/12/5,Test43,26.00
55421,15/3/27,Test7,-638.00
55422,15/2/4,Test42,464.00
55423,15/12/20,Test67,908.00
55424,15/2/2,Test87,-651.00
55425,15/6/7,Test76,464.00
55426,15/1/31,Test55,281.00
55427,15/2/3,Test17,-444.00
55428,15/4/21,Test81,-497.00
55429,15/8/13,Test80,764.99
55430,15/6/26,Test75,659.00
55431,15/5/17,Test39,-369.00
55432,15/9/11,Test55,-132.00
55433,15/5/13,Test98,-812.00
55434,15/6/15,Test71,-63.99
55435,15/7/31,Test2,-1000.00
55436,15/12/17,Test29,-494.00
55437,15/1/20,Test93,-228.99
55438,15/2/2,Test19,325.00
55439,15/3/2,Test56,944.99
55440,15/6/30,Test77,-55.00
55441,15/6/11,Test97,-163.00
55442,15/4/19,Test67,-115.00
55443,15/8/15,Test59,897.00
55444,15/1/21,Test1,591.00
55445,15/12/26,Test2,-992.00
55446,15/3/10,Test88,-212.00
55447,15/3/7,Test72,-13.00
55448,15/9/27,Test57,206.00
55449,15/2/12,Test71,-301.00
55450,15/4/6,Test34,837.00
55451,15/2/16,Test72,837.00
55452,15/6/10,Test90,689.99
55453,15/7/5,Test83,376.00
55454,15/5/18,Test22,-493.00
55455,15/9/8,Test34,149.00
55456,15/12/19,Test21,667.00
55457,15/7/16,Test57,751.00
55458,15/1/25,Test78,-623.99
55459,15/1/29,Test4,-565.00
55460,15/10/25,Test28,615.00
55461,15/8/9,Test60,417.99
55462,15/1/5,Test47,-449.00
55463,15/3/5,Test42,114.00
55464,15/11/1,Test98,484.00
55465,15/11/12,Test43,-284.00
55466,15/3/17,Test96,33.00
55467,15/4/1,Test55,155.00
55468,15/4/27,Test48,547.00
55469,15/1/11,Test98,322.99
55470,15/2/13,Test87,119.00
55471,15/9/1,Test58,330.00
55472,15/10/17,Test60,955.00
55473,15/11/8,Test81,676.00
55474,15/2/4,Test25,132.00
55475,15/5/15,Test71,-688.00
55476,15/7/4,Test53,-440.00
55477,15/8/22,Test73,713.00
55478,15/5/15,Test32,-84.00
55479,15/4/24,Test66,468.00
55480,15/1/10,Test29,113.00
55481,15/7/1,Test28,-210.00
55482,15/12/16,Test25,926.00
55483,15/1/31,Test66,266.99
55484,15/6/31,Test51,373.00
55485,15/3/13,Test74,180.00
55486,15/12/7,Test88,-717.00
55487,15/6/10,Test35,9.00
55488,15/10/27,Test29,-476.00
55489,15/1/23,Test43,-589.00
55490,15/6/29,Test65,-788.00
55491,15/6/22,Test11,-173.00
55492,15/4/26,Test84,567.00
55493,15/11/5,Test82,230.00
55494,15/5/27,Test25,654.00
55495,15/1/25,Test11,-394.00
55496,15/12/9,Test68,-5.00
55497,15/8/8,Test65,966.00
55498,15/11/18,Test35,851.99
55499,15/5/29,Test7,-545.00
55500,15/8/5,Test47,-711.00
55501,15/1/7,Test39,539.00
55502,15/8/13,Test86,103.00
55503,15/1/16,Test98,966.00
55504,15/12/24,Test1,776.00
55505,15/5/23,Test91,-36.00
55506,15/10/24,Test57,133.00
55507,15/10/17,Test27,91.00
55508,15/5/13,Test32,-941.00
55509,15/4/15,Test19,957.00
55510,15/2/8,Test5,-900.00
55511,15/5/25,Test92,-571.00
55512,15/4/29,Test93,811.00
55513,15/1/21,Test11,-899.00
55514,15/3/8,Test62,428.00
55515,15/3/11,Test55,106.00
55516,15/4/28,Test60,-102.00
55517,15/9/30,Test87,570.00
55518,15/2/29,Test16,659.99
55519,15/8/16,Test91,-904.00
55520,15/9/29,Test19,-838.99
55521,15/9/31,Test63,741.00
55522,15/7/6,Test62,814.00
55523,15/11/2,Test13,317.00
55524,15/2/4,Test13,170.00
55525,15/10/26,Test73,-425.99
55526,15/11/10,Test81,-962.00
55527,15/4/28,Test45,835.00
55528,15/9/14,Test4,829.00
55529,15/8/27,Test70,868.00
55530,15/1/17,Test2,-214.99
55531,15/8/15,Test12,-624.00
55532,15/7/13,Test9,861.00
55533,15/9/25,Test53,-558.00
55534,15/11/9,Test72,698.00
55535,15/7/11,Test40,-570.99
55536,15/3/3,Test69,319.00
55537,15/7/23,Test97,-656.99
55538,15/11/23,Test90,897.00
55539,15/4/30,Test40,-335.00
55540,15/8/16,Test64,-947.00
55541,15/4/24,Test3,-384.00
55542,15/7/17,Test75,688.00
55543,15/12/21,Test56,-548.00
55544,15/5/12,Test65,-223.00
55545,15/7/31,Test71,636.00
55546,15/3/6,Test70,549.99
55547,15/6/24,Test1,-727.00
55548,15/4/19,Test44,-122.00
55549,15/1/12,Test87,-100.00
55550,15/8/17,Test25,434.00
55551,15/2/17,Test13,-652.00
55552,15/1/14,Test1,35.99
55553,15/8/23,Test71,-686.00
55554,15/3/7,Test96,441.99
55555,15/9/26,Test31,-325.00
55556,15/8/26,Test26,609.00
55557,15/12/13,Test23,45.00
55558,15/12/23,Test12,-484.00
55559,15/5/30,Test68,233.00
55560,15/10/20,Test77,83.00
55561,15/1/21,Test90,834.99
55562,15/10/18,Test96,941.99
55563,15/12/24,Test9,926.00
55564,15/1/1,Test69,238.00
55565,15/4/31,Test15,-450.99
55566,15/4/31,Test64,-295.00
55567,15/7/4,Test42,787.00
55568,15/7/21,Test84,568.00
55569,15/11/2,Test22,537.00
55570,15/2/27,Test69,577.00
55571,15/12/23,Test88,343.00
